article_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
14659362,Jacmel Airport,http://en.wikipedia.org/w/index.php?diff=339537907,339537907,1.264257697E9,1264257697,131.137.245.206
14659362,Jacmel Airport,http://en.wikipedia.org/w/index.php?diff=339537618,339537618,1.264257569E9,1264257569,131.137.245.206
14659362,Jacmel Airport,http://en.wikipedia.org/w/index.php?diff=339536624,339536624,1.264257089E9,1264257089,131.137.245.208
1278065,Jacmel,http://en.wikipedia.org/w/index.php?diff=339533692,339533692,1.264255634E9,1264255634,131.137.245.206
1278065,Jacmel,http://en.wikipedia.org/w/index.php?diff=339533115,339533115,1.264255348E9,1264255348,131.137.245.207
1478105,Orca class patrol vessel,http://en.wikipedia.org/w/index.php?diff=339429834,339429834,1.264199809E9,1264199809,131.137.245.207
186760,Statistics Canada,http://en.wikipedia.org/w/index.php?diff=339391567,339391567,1.264186883E9,1264186883,142.206.2.15
1345356,Nathan Cullen,http://en.wikipedia.org/w/index.php?diff=339375013,339375013,1.264180943E9,1264180943,192.197.82.153
1345356,Nathan Cullen,http://en.wikipedia.org/w/index.php?diff=339374392,339374392,1.264180704E9,1264180704,192.197.82.153
1345356,Nathan Cullen,http://en.wikipedia.org/w/index.php?diff=339373087,339373087,1.264180243E9,1264180243,192.197.82.153
160659,Lesser Antilles,http://en.wikipedia.org/w/index.php?diff=339227625,339227625,1.264110943E9,1264110943,192.197.82.153
160659,Lesser Antilles,http://en.wikipedia.org/w/index.php?diff=339227274,339227274,1.264110825E9,1264110825,192.197.82.153
1632835,CFB Suffield,http://en.wikipedia.org/w/index.php?diff=339203639,339203639,1.26410293E9,1264102930,131.137.245.207
1052128,Wikipedia:Requested moves,http://en.wikipedia.org/w/index.php?diff=339195825,339195825,1.264100138E9,1264100138,131.137.245.206
986147,Judy Wasylycia-Leis,http://en.wikipedia.org/w/index.php?diff=339180866,339180866,1.264094929E9,1264094929,192.197.82.153
2336317,Intelligence cycle,http://en.wikipedia.org/w/index.php?diff=339160160,339160160,1.264086903E9,1264086903,199.212.17.130
2336317,Intelligence cycle,http://en.wikipedia.org/w/index.php?diff=339160027,339160027,1.264086853E9,1264086853,199.212.17.130
1657775,Jacques Dextraze,http://en.wikipedia.org/w/index.php?diff=338971807,338971807,1.264003052E9,1264003052,131.137.211.186
34579,2000s (decade),http://en.wikipedia.org/w/index.php?diff=338826360,338826360,1.263935552E9,1263935552,192.197.82.205
14598047,Ryan O'Byrne,http://en.wikipedia.org/w/index.php?diff=338818324,338818324,1.263933096E9,1263933096,131.137.245.207
1018093,Epiphany (holiday),http://en.wikipedia.org/w/index.php?diff=338793464,338793464,1.263924693E9,1263924693,131.137.245.207
1018093,Epiphany (holiday),http://en.wikipedia.org/w/index.php?diff=338793380,338793380,1.263924667E9,1263924667,131.137.245.206
17443368,History of the Montreal Canadiens,http://en.wikipedia.org/w/index.php?diff=338758232,338758232,1.26391171E9,1263911710,131.137.245.208
73903,"North Bay, Ontario",http://en.wikipedia.org/w/index.php?diff=338665235,338665235,1.26386438E9,1263864380,131.137.245.208
73903,"North Bay, Ontario",http://en.wikipedia.org/w/index.php?diff=338665160,338665160,1.263864352E9,1263864352,131.137.245.207
885368,Bureau,http://en.wikipedia.org/w/index.php?diff=338587650,338587650,1.263837687E9,1263837687,142.206.2.15
217200,The Golden Girls,http://en.wikipedia.org/w/index.php?diff=338582266,338582266,1.263835782E9,1263835782,192.197.77.130
1272618,Official (ice hockey),http://en.wikipedia.org/w/index.php?diff=338564626,338564626,1.263829082E9,1263829082,192.197.82.153
1272618,Official (ice hockey),http://en.wikipedia.org/w/index.php?diff=338564383,338564383,1.263828988E9,1263828988,192.197.82.153
1272618,Official (ice hockey),http://en.wikipedia.org/w/index.php?diff=338563681,338563681,1.263828668E9,1263828668,192.197.82.153
7697099,Mayfair Theatre,http://en.wikipedia.org/w/index.php?diff=338556506,338556506,1.26382535E9,1263825350,142.78.8.4
25799464,Wikipedia:Reference desk/Archives/Humanities/2010 January 11,http://en.wikipedia.org/w/index.php?diff=338126731,338126731,1.263618095E9,1263618095,131.137.245.206
24385181,Criticism of the United Nations,http://en.wikipedia.org/w/index.php?diff=338024068,338024068,1.263575316E9,1263575316,131.136.242.1
24385181,Criticism of the United Nations,http://en.wikipedia.org/w/index.php?diff=338023589,338023589,1.263575143E9,1263575143,131.136.242.1
24385181,Criticism of the United Nations,http://en.wikipedia.org/w/index.php?diff=338023491,338023491,1.263575109E9,1263575109,131.136.242.1
1683555,Serge Marcil,http://en.wikipedia.org/w/index.php?diff=338023461,338023461,1.263575095E9,1263575095,142.206.2.14
494313,Second Italo-Abyssinian War,http://en.wikipedia.org/w/index.php?diff=337880551,337880551,1.263506955E9,1263506955,131.137.245.206
277776,Carnation Revolution,http://en.wikipedia.org/w/index.php?diff=337835264,337835264,1.263492064E9,1263492064,192.197.82.205
329010,"St. Albert, Alberta",http://en.wikipedia.org/w/index.php?diff=337829444,337829444,1.263490162E9,1263490162,192.197.82.153
25802284,Humanitarian response to the 2010 Haiti earthquake,http://en.wikipedia.org/w/index.php?diff=337821711,337821711,1.263487459E9,1263487459,192.197.82.205
14472606,"Calstock, Ontario",http://en.wikipedia.org/w/index.php?diff=337821405,337821405,1.263487327E9,1263487327,132.156.142.62
25802284,Humanitarian response to the 2010 Haiti earthquake,http://en.wikipedia.org/w/index.php?diff=337820545,337820545,1.263486992E9,1263486992,192.197.82.205
1254914,Talk:Dalhousie University,http://en.wikipedia.org/w/index.php?diff=337783746,337783746,1.263469988E9,1263469988,131.137.245.208
25804468,2010 Haiti earthquake,http://en.wikipedia.org/w/index.php?diff=337647960,337647960,1.263409845E9,1263409845,192.197.82.155
25804468,2010 Haiti earthquake,http://en.wikipedia.org/w/index.php?diff=337647850,337647850,1.263409811E9,1263409811,192.197.82.155
2295563,CFB Esquimalt,http://en.wikipedia.org/w/index.php?diff=337635455,337635455,1.263405829E9,1263405829,131.137.245.207
1134614,Arnoldi iteration,http://en.wikipedia.org/w/index.php?diff=337634419,337634419,1.263405513E9,1263405513,199.212.17.130
1134614,Arnoldi iteration,http://en.wikipedia.org/w/index.php?diff=337634198,337634198,1.263405438E9,1263405438,199.212.17.130
19362151,Candice Hoeppner,http://en.wikipedia.org/w/index.php?diff=337599671,337599671,1.263393292E9,1263393292,192.197.82.153
25332971,UFC 112,http://en.wikipedia.org/w/index.php?diff=337593276,337593276,1.263390602E9,1263390602,142.206.2.14
25332971,UFC 112,http://en.wikipedia.org/w/index.php?diff=337593193,337593193,1.263390564E9,1263390564,142.206.2.14
8642,Dalhousie University,http://en.wikipedia.org/w/index.php?diff=337589708,337589708,1.263388988E9,1263388988,131.137.245.208
11042849,Gray Maynard,http://en.wikipedia.org/w/index.php?diff=337408952,337408952,1.263314133E9,1263314133,142.206.2.15
14752927,Allan Wachowich (justice),http://en.wikipedia.org/w/index.php?diff=337405405,337405405,1.263312922E9,1263312922,199.212.215.11
627738,"Elgin County, Ontario",http://en.wikipedia.org/w/index.php?diff=337197445,337197445,1.263223371E9,1263223371,131.137.245.206
181364,Delerium,http://en.wikipedia.org/w/index.php?diff=337189954,337189954,1.263218468E9,1263218468,131.137.245.206
19544037,Charlotte Hatherley,http://en.wikipedia.org/w/index.php?diff=337189833,337189833,1.26321841E9,1263218410,131.137.245.207
19544037,Charlotte Hatherley,http://en.wikipedia.org/w/index.php?diff=337189759,337189759,1.263218371E9,1263218371,131.137.245.207
4502938,Jean Boyle,http://en.wikipedia.org/w/index.php?diff=336591559,336591559,1.262957005E9,1262957005,131.137.245.207
21368490,CBPP,http://en.wikipedia.org/w/index.php?diff=336545900,336545900,1.262927844E9,1262927844,199.212.19.130
18498611,CBPI-FM,http://en.wikipedia.org/w/index.php?diff=336545720,336545720,1.262927733E9,1262927733,199.212.19.130
18498702,CBPS-FM,http://en.wikipedia.org/w/index.php?diff=336545140,336545140,1.26292736E9,1262927360,199.212.19.130
18498488,CBPU,http://en.wikipedia.org/w/index.php?diff=336545038,336545038,1.26292731E9,1262927310,199.212.19.130
19518473,CIQA-FM,http://en.wikipedia.org/w/index.php?diff=336544512,336544512,1.262926987E9,1262926987,199.212.19.130
19518473,CIQA-FM,http://en.wikipedia.org/w/index.php?diff=336544435,336544435,1.262926938E9,1262926938,199.212.19.130
19518343,CBPY,http://en.wikipedia.org/w/index.php?diff=336543433,336543433,1.262926426E9,1262926426,199.212.19.130
19518343,CBPY,http://en.wikipedia.org/w/index.php?diff=336543326,336543326,1.262926378E9,1262926378,199.212.19.130
14068937,Template:Whitehorse Radio,http://en.wikipedia.org/w/index.php?diff=336542879,336542879,1.262926123E9,1262926123,199.212.19.130
18498702,CBPS-FM,http://en.wikipedia.org/w/index.php?diff=336542758,336542758,1.262926062E9,1262926062,199.212.19.130
18498702,CBPS-FM,http://en.wikipedia.org/w/index.php?diff=336542673,336542673,1.262926026E9,1262926026,199.212.19.130
18498702,CBPS-FM,http://en.wikipedia.org/w/index.php?diff=336542600,336542600,1.262925986E9,1262925986,199.212.19.130
18498488,CBPU,http://en.wikipedia.org/w/index.php?diff=336542454,336542454,1.262925915E9,1262925915,199.212.19.130
18498395,CBPT-FM,http://en.wikipedia.org/w/index.php?diff=336541858,336541858,1.262925598E9,1262925598,199.212.19.130
18498702,CBPS-FM,http://en.wikipedia.org/w/index.php?diff=336541431,336541431,1.262925383E9,1262925383,199.212.19.130
18498702,CBPS-FM,http://en.wikipedia.org/w/index.php?diff=336541265,336541265,1.262925291E9,1262925291,199.212.19.130
11955974,Template:Central Ontario Radio,http://en.wikipedia.org/w/index.php?diff=336540689,336540689,1.262925011E9,1262925011,199.212.19.130
18498709,CBPO-FM,http://en.wikipedia.org/w/index.php?diff=336540472,336540472,1.262924902E9,1262924902,199.212.19.130
18096178,CBPM,http://en.wikipedia.org/w/index.php?diff=336539955,336539955,1.262924626E9,1262924626,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336539759,336539759,1.262924529E9,1262924529,199.212.19.130
18498416,CBPL-FM,http://en.wikipedia.org/w/index.php?diff=336539632,336539632,1.262924464E9,1262924464,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336539034,336539034,1.262924174E9,1262924174,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336538947,336538947,1.262924134E9,1262924134,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336470135,336470135,1.262898238E9,1262898238,199.212.19.130
10541424,Weatheradio Canada,http://en.wikipedia.org/w/index.php?diff=336461533,336461533,1.262895568E9,1262895568,199.212.19.130
10541424,Weatheradio Canada,http://en.wikipedia.org/w/index.php?diff=336461390,336461390,1.262895519E9,1262895519,199.212.19.130
10541424,Weatheradio Canada,http://en.wikipedia.org/w/index.php?diff=336461206,336461206,1.262895454E9,1262895454,199.212.19.130
10541424,Weatheradio Canada,http://en.wikipedia.org/w/index.php?diff=336460965,336460965,1.26289537E9,1262895370,199.212.19.130
18498471,CBPD-FM,http://en.wikipedia.org/w/index.php?diff=336459852,336459852,1.262895022E9,1262895022,199.212.19.130
18096152,CBPK,http://en.wikipedia.org/w/index.php?diff=336459692,336459692,1.262894966E9,1262894966,199.212.19.130
18498471,CBPD-FM,http://en.wikipedia.org/w/index.php?diff=336459509,336459509,1.262894904E9,1262894904,199.212.19.130
18096152,CBPK,http://en.wikipedia.org/w/index.php?diff=336457697,336457697,1.262894312E9,1262894312,199.212.19.130
18096152,CBPK,http://en.wikipedia.org/w/index.php?diff=336457527,336457527,1.262894255E9,1262894255,199.212.19.130
18096152,CBPK,http://en.wikipedia.org/w/index.php?diff=336457459,336457459,1.262894233E9,1262894233,199.212.19.130
18096178,CBPM,http://en.wikipedia.org/w/index.php?diff=336457063,336457063,1.262894105E9,1262894105,199.212.19.130
18096152,CBPK,http://en.wikipedia.org/w/index.php?diff=336456407,336456407,1.262893882E9,1262893882,199.212.19.130
18096152,CBPK,http://en.wikipedia.org/w/index.php?diff=336455632,336455632,1.262893628E9,1262893628,199.212.19.130
18096152,CBPK,http://en.wikipedia.org/w/index.php?diff=336455069,336455069,1.262893451E9,1262893451,199.212.19.130
18498488,CBPU,http://en.wikipedia.org/w/index.php?diff=336453257,336453257,1.262892878E9,1262892878,199.212.19.130
18498488,CBPU,http://en.wikipedia.org/w/index.php?diff=336452958,336452958,1.262892767E9,1262892767,199.212.19.130
21368959,CBPZ,http://en.wikipedia.org/w/index.php?diff=336452635,336452635,1.262892649E9,1262892649,199.212.19.130
21368959,CBPZ,http://en.wikipedia.org/w/index.php?diff=336452483,336452483,1.262892606E9,1262892606,199.212.19.130
21368959,CBPZ,http://en.wikipedia.org/w/index.php?diff=336452418,336452418,1.262892583E9,1262892583,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336450789,336450789,1.262892079E9,1262892079,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336450612,336450612,1.262892024E9,1262892024,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336450392,336450392,1.262891956E9,1262891956,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336450014,336450014,1.262891817E9,1262891817,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336449794,336449794,1.262891746E9,1262891746,199.212.19.130
18498643,CBPG-FM,http://en.wikipedia.org/w/index.php?diff=336449081,336449081,1.262891508E9,1262891508,199.212.19.130
22035876,CJNK-FM,http://en.wikipedia.org/w/index.php?diff=336448807,336448807,1.262891411E9,1262891411,199.212.19.130
332676,List of radio stations in Ontario,http://en.wikipedia.org/w/index.php?diff=336447209,336447209,1.262890839E9,1262890839,199.212.19.130
9245231,List of radio stations in Prince Edward Island,http://en.wikipedia.org/w/index.php?diff=336446316,336446316,1.262890528E9,1262890528,199.212.19.130
11442483,List of radio stations in Yukon,http://en.wikipedia.org/w/index.php?diff=336446027,336446027,1.262890432E9,1262890432,199.212.19.130
333944,List of radio stations in British Columbia,http://en.wikipedia.org/w/index.php?diff=336445883,336445883,1.262890377E9,1262890377,199.212.19.130
334570,List of radio stations in Alberta,http://en.wikipedia.org/w/index.php?diff=336445512,336445512,1.262890238E9,1262890238,199.212.19.130
334570,List of radio stations in Alberta,http://en.wikipedia.org/w/index.php?diff=336444926,336444926,1.262890024E9,1262890024,199.212.19.130
1544291,Siobhán Coady,http://en.wikipedia.org/w/index.php?diff=336393288,336393288,1.26287125E9,1262871250,192.197.82.205
1544291,Siobhán Coady,http://en.wikipedia.org/w/index.php?diff=336391813,336391813,1.262870505E9,1262870505,192.197.82.205
1544291,Siobhán Coady,http://en.wikipedia.org/w/index.php?diff=336391658,336391658,1.262870432E9,1262870432,192.197.82.205
345968,Operation Ambassador,http://en.wikipedia.org/w/index.php?diff=336296875,336296875,1.26282073E9,1262820730,132.156.109.72
21576279,3D television,http://en.wikipedia.org/w/index.php?diff=336276907,336276907,1.262814359E9,1262814359,199.212.215.11
5058450,Azurik: Rise of Perathia,http://en.wikipedia.org/w/index.php?diff=336260416,336260416,1.262809361E9,1262809361,192.197.82.153
25162686,For Those Who Wait,http://en.wikipedia.org/w/index.php?diff=336231433,336231433,1.262799702E9,1262799702,142.206.2.15
1428892,Colin Carrie,http://en.wikipedia.org/w/index.php?diff=336048137,336048137,1.262718645E9,1262718645,192.197.82.155
10707,Fiji,http://en.wikipedia.org/w/index.php?diff=336040608,336040608,1.262716349E9,1262716349,131.137.245.208
10707,Fiji,http://en.wikipedia.org/w/index.php?diff=336040339,336040339,1.262716264E9,1262716264,131.137.245.208
10707,Fiji,http://en.wikipedia.org/w/index.php?diff=336040163,336040163,1.262716206E9,1262716206,131.137.245.206
51138,Mail,http://en.wikipedia.org/w/index.php?diff=336013367,336013367,1.262706028E9,1262706028,199.212.215.11
217200,The Golden Girls,http://en.wikipedia.org/w/index.php?diff=335991346,335991346,1.262695849E9,1262695849,192.197.77.130
217200,The Golden Girls,http://en.wikipedia.org/w/index.php?diff=335991281,335991281,1.262695804E9,1262695804,192.197.77.130
217200,The Golden Girls,http://en.wikipedia.org/w/index.php?diff=335991090,335991090,1.262695689E9,1262695689,192.197.77.130
217200,The Golden Girls,http://en.wikipedia.org/w/index.php?diff=335990073,335990073,1.262695061E9,1262695061,192.197.77.130
217200,The Golden Girls,http://en.wikipedia.org/w/index.php?diff=335990027,335990027,1.262695039E9,1262695039,192.197.77.130
217200,The Golden Girls,http://en.wikipedia.org/w/index.php?diff=335989984,335989984,1.262695019E9,1262695019,192.197.77.130
21918632,The Hangover (film),http://en.wikipedia.org/w/index.php?diff=335856074,335856074,1.262633219E9,1262633219,192.197.82.153
46433,Fun,http://en.wikipedia.org/w/index.php?diff=335841558,335841558,1.262627804E9,1262627804,199.212.215.11
6907014,Les Promenades de l'Outaouais,http://en.wikipedia.org/w/index.php?diff=335809151,335809151,1.262614202E9,1262614202,131.137.245.206
5641052,The Charge of the Light Brigade (1936 film),http://en.wikipedia.org/w/index.php?diff=335657831,335657831,1.262539404E9,1262539404,131.137.245.206
262426,Sapper,http://en.wikipedia.org/w/index.php?diff=335122996,335122996,1.26227642E9,1262276420,131.137.245.207
18902895,Reuben Wells Leonard,http://en.wikipedia.org/w/index.php?diff=335122172,335122172,1.262276063E9,1262276063,131.137.245.208
5444083,Lawrence Lambe,http://en.wikipedia.org/w/index.php?diff=335120984,335120984,1.262275513E9,1262275513,131.137.245.206
10589218,List of Royal Military College of Canada people,http://en.wikipedia.org/w/index.php?diff=335117619,335117619,1.262274069E9,1262274069,131.137.245.207
8980980,Lakefield College School,http://en.wikipedia.org/w/index.php?diff=334953428,334953428,1.262197999E9,1262197999,131.137.245.207
24497230,Royal Military College of Canada Museum,http://en.wikipedia.org/w/index.php?diff=334944835,334944835,1.262194419E9,1262194419,131.137.245.207
24497230,Royal Military College of Canada Museum,http://en.wikipedia.org/w/index.php?diff=334944499,334944499,1.262194281E9,1262194281,131.137.245.208
24497230,Royal Military College of Canada Museum,http://en.wikipedia.org/w/index.php?diff=334944027,334944027,1.262194089E9,1262194089,131.137.245.208
73276,University of Waterloo,http://en.wikipedia.org/w/index.php?diff=334935725,334935725,1.262190849E9,1262190849,131.137.245.208
7955325,University of Toronto,http://en.wikipedia.org/w/index.php?diff=334934929,334934929,1.262190548E9,1262190548,131.137.245.207
7955551,Queen's University,http://en.wikipedia.org/w/index.php?diff=334933620,334933620,1.262190041E9,1262190041,131.137.245.207
7954643,McGill University,http://en.wikipedia.org/w/index.php?diff=334932698,334932698,1.262189702E9,1262189702,131.137.245.207
8642,Dalhousie University,http://en.wikipedia.org/w/index.php?diff=334931528,334931528,1.262189282E9,1262189282,131.137.245.207
342555,McMaster University,http://en.wikipedia.org/w/index.php?diff=334930461,334930461,1.26218892E9,1262188920,131.137.245.206
169136,The University of Western Ontario,http://en.wikipedia.org/w/index.php?diff=334929783,334929783,1.262188687E9,1262188687,131.137.245.207
953895,Saint Paul University,http://en.wikipedia.org/w/index.php?diff=334926368,334926368,1.262187531E9,1262187531,131.137.245.207
12094293,Master’s College and Seminary,http://en.wikipedia.org/w/index.php?diff=334923346,334923346,1.26218646E9,1262186460,131.137.245.208
244899,Billy Bishop,http://en.wikipedia.org/w/index.php?diff=334918274,334918274,1.262184564E9,1262184564,131.137.245.208
244899,Billy Bishop,http://en.wikipedia.org/w/index.php?diff=334917685,334917685,1.262184355E9,1262184355,131.137.245.208
70023,Mysore,http://en.wikipedia.org/w/index.php?diff=334773247,334773247,1.262115521E9,1262115521,131.136.242.1
18949879,Douglas Coupland,http://en.wikipedia.org/w/index.php?diff=334751130,334751130,1.262107009E9,1262107009,132.156.30.105
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333826003,333826003,1.261671265E9,1261671265,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333825835,333825835,1.26167117E9,1261671170,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333825275,333825275,1.261670897E9,1261670897,192.197.82.205
22338,Operation Sea Lion,http://en.wikipedia.org/w/index.php?diff=333825121,333825121,1.261670826E9,1261670826,131.137.245.207
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333824774,333824774,1.261670668E9,1261670668,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333824551,333824551,1.261670546E9,1261670546,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333824225,333824225,1.26167039E9,1261670390,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333824036,333824036,1.261670323E9,1261670323,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333823905,333823905,1.261670261E9,1261670261,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333823697,333823697,1.261670156E9,1261670156,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333823498,333823498,1.26167007E9,1261670070,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333823274,333823274,1.26166997E9,1261669970,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333822590,333822590,1.261669662E9,1261669662,192.197.82.205
666857,List of Star Trek novels,http://en.wikipedia.org/w/index.php?diff=333822433,333822433,1.261669574E9,1261669574,192.197.82.205
