page_id,title,diff_url,revision_id,timestamp,contributor_ip
865405,Віктор Люстиг,http://uk.wikipedia.org/w/index.php?diff=14383018,14383018,1401806234,195.78.69.16
196786,Бодуен де Куртене Іван Олександрович,http://uk.wikipedia.org/w/index.php?diff=14382963,14382963,1401805451,195.78.69.16
740163,Джеймс Гіббс,http://uk.wikipedia.org/w/index.php?diff=14377785,14377785,1401712827,195.78.69.16
17699,Брюссель,http://uk.wikipedia.org/w/index.php?diff=14364067,14364067,1401461182,195.78.69.16
796501,Намюр (місто),http://uk.wikipedia.org/w/index.php?diff=14364030,14364030,1401460751,195.78.69.16
653340,Сен-Назер (Атлантична Луара),http://uk.wikipedia.org/w/index.php?diff=14363510,14363510,1401452486,195.78.69.16
255134,Семерак Остап Михайлович,http://uk.wikipedia.org/w/index.php?diff=14351331,14351331,1401196402,195.78.69.16
985891,Принцеса Клевська,http://uk.wikipedia.org/w/index.php?diff=14347363,14347363,1401110581,195.78.69.16
1244322,Російська фашистська партія,http://uk.wikipedia.org/w/index.php?diff=14347084,14347084,1401108208,195.78.69.16
986674,Грузинська Демократична Республіка,http://uk.wikipedia.org/w/index.php?diff=14347030,14347030,1401107774,195.78.69.16
161420,Коваленко Людмила,http://uk.wikipedia.org/w/index.php?diff=14337653,14337653,1400876860,193.19.152.4
161420,Коваленко Людмила,http://uk.wikipedia.org/w/index.php?diff=14337652,14337652,1400876838,193.19.152.4
161420,Коваленко Людмила,http://uk.wikipedia.org/w/index.php?diff=14337645,14337645,1400876743,193.19.152.4
161420,Коваленко Людмила,http://uk.wikipedia.org/w/index.php?diff=14337643,14337643,1400876727,193.19.152.4
161420,Коваленко Людмила,http://uk.wikipedia.org/w/index.php?diff=14337640,14337640,1400876700,193.19.152.4
161420,Коваленко Людмила,http://uk.wikipedia.org/w/index.php?diff=14337602,14337602,1400876206,193.19.152.4
1677038,Тимчук Дмитро Борисович,http://uk.wikipedia.org/w/index.php?diff=14337131,14337131,1400867746,213.156.89.36
402811,Національна організація скаутів України,http://uk.wikipedia.org/w/index.php?diff=14330851,14330851,1400760429,193.29.204.3
402811,Національна організація скаутів України,http://uk.wikipedia.org/w/index.php?diff=14330847,14330847,1400760393,193.29.204.3
402811,Національна організація скаутів України,http://uk.wikipedia.org/w/index.php?diff=14330760,14330760,1400759438,193.29.204.3
18994,Литвин Володимир Михайлович,http://uk.wikipedia.org/w/index.php?diff=14325256,14325256,1400657193,193.19.152.14
18994,Литвин Володимир Михайлович,http://uk.wikipedia.org/w/index.php?diff=14325250,14325250,1400657081,193.19.152.14
18994,Литвин Володимир Михайлович,http://uk.wikipedia.org/w/index.php?diff=14325244,14325244,1400656880,193.19.152.14
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318331,14318331,1400505764,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318313,14318313,1400505371,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318280,14318280,1400505042,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318243,14318243,1400504592,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318228,14318228,1400504322,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318224,14318224,1400504285,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318213,14318213,1400504155,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318129,14318129,1400503056,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318115,14318115,1400502900,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318095,14318095,1400502539,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14318073,14318073,1400502184,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14317932,14317932,1400500155,93.183.201.147
1047823,Думанський Юрій Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14317532,14317532,1400494661,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14308716,14308716,1400323930,93.183.201.147
163737,Едгар Аллан По,http://uk.wikipedia.org/w/index.php?diff=14302860,14302860,1400229481,195.78.69.16
1545912,Вибори Президента України 2014,http://uk.wikipedia.org/w/index.php?diff=14291357,14291357,1400074657,195.78.69.16
1545912,Вибори Президента України 2014,http://uk.wikipedia.org/w/index.php?diff=14290479,14290479,1400067067,195.78.69.16
1545912,Вибори Президента України 2014,http://uk.wikipedia.org/w/index.php?diff=14290282,14290282,1400064640,195.78.69.16
1545912,Вибори Президента України 2014,http://uk.wikipedia.org/w/index.php?diff=14290181,14290181,1400063232,195.78.69.16
1480475,Сальдо Володимир Васильович,http://uk.wikipedia.org/w/index.php?diff=14277098,14277098,1399889631,193.19.152.4
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14248960,14248960,1399379151,93.183.201.147
1535733,Державна служба України з надзвичайних ситуацій,http://uk.wikipedia.org/w/index.php?diff=14244960,14244960,1399297840,194.0.148.99
42596,Говерла,http://uk.wikipedia.org/w/index.php?diff=14222469,14222469,1398885682,77.222.137.113
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14210961,14210961,1398710410,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14210667,14210667,1398707714,93.183.201.147
668988,Програма стажування у Верховній Раді України та центральних органах виконавчої влади,http://uk.wikipedia.org/w/index.php?diff=14208854,14208854,1398689452,193.19.152.4
1476737,Кальцев Сергій Федорович,http://uk.wikipedia.org/w/index.php?diff=14207373,14207373,1398673859,193.19.152.4
1476737,Кальцев Сергій Федорович,http://uk.wikipedia.org/w/index.php?diff=14207363,14207363,1398673772,193.19.152.4
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14203190,14203190,1398620301,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14203152,14203152,1398620122,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14203073,14203073,1398619693,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202782,14202782,1398618118,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202773,14202773,1398618040,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202768,14202768,1398618011,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202744,14202744,1398617875,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202733,14202733,1398617829,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202726,14202726,1398617787,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202721,14202721,1398617750,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202434,14202434,1398615831,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202421,14202421,1398615748,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202387,14202387,1398615460,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202306,14202306,1398614829,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202301,14202301,1398614743,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202294,14202294,1398614710,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202286,14202286,1398614670,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202281,14202281,1398614642,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202270,14202270,1398614530,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202264,14202264,1398614491,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202259,14202259,1398614465,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202253,14202253,1398614405,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202249,14202249,1398614359,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202246,14202246,1398614315,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202238,14202238,1398614256,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202189,14202189,1398614030,93.183.201.147
250174,Багринівці,http://uk.wikipedia.org/w/index.php?diff=14202162,14202162,1398613859,93.183.201.147
11959,Промисловий зразок,http://uk.wikipedia.org/w/index.php?diff=14187008,14187008,1398344200,193.111.173.26
299174,Смош (село),http://uk.wikipedia.org/w/index.php?diff=14177813,14177813,1398177160,195.78.69.16
940460,Прилуцька фортеця,http://uk.wikipedia.org/w/index.php?diff=14177796,14177796,1398176766,195.78.69.16
1610661,Верхоянськ,http://uk.wikipedia.org/w/index.php?diff=14157385,14157385,1397737358,195.78.69.16
1652051,ODESSA,http://uk.wikipedia.org/w/index.php?diff=14157374,14157374,1397737160,195.78.69.16
254572,Климець Павло Анатолійович,http://uk.wikipedia.org/w/index.php?diff=14154842,14154842,1397665564,193.19.152.4
534236,Сен-Дені (Реюньйон),http://uk.wikipedia.org/w/index.php?diff=14148832,14148832,1397546073,195.78.69.16
897127,Джон Гаррісон,http://uk.wikipedia.org/w/index.php?diff=14146477,14146477,1397486726,195.78.69.16
484810,Хронометр,http://uk.wikipedia.org/w/index.php?diff=14146470,14146470,1397486600,195.78.69.16
14217,Християн Гюйгенс,http://uk.wikipedia.org/w/index.php?diff=14146449,14146449,1397486323,195.78.69.16
272397,Ярема Віталій Григорович,http://uk.wikipedia.org/w/index.php?diff=14146218,14146218,1397481394,195.78.69.16
205139,Шаров Ігор Федорович,http://uk.wikipedia.org/w/index.php?diff=14124891,14124891,1397038979,193.19.152.4
205139,Шаров Ігор Федорович,http://uk.wikipedia.org/w/index.php?diff=14124800,14124800,1397037588,193.19.152.4
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=14124554,14124554,1397032297,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=14124484,14124484,1397031214,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=14124166,14124166,1397023637,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=14124163,14124163,1397023580,80.91.163.161
205139,Шаров Ігор Федорович,http://uk.wikipedia.org/w/index.php?diff=14121773,14121773,1396955266,193.19.152.4
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=14121580,14121580,1396950364,80.91.163.161
1304258,Лазаревський Борис Олександрович,http://uk.wikipedia.org/w/index.php?diff=14118766,14118766,1396882020,195.78.69.16
42209,Лохвиця,http://uk.wikipedia.org/w/index.php?diff=14117003,14117003,1396856020,194.44.38.180
255134,Семерак Остап Михайлович,http://uk.wikipedia.org/w/index.php?diff=14099694,14099694,1396361717,195.78.69.16
255134,Семерак Остап Михайлович,http://uk.wikipedia.org/w/index.php?diff=14077108,14077108,1395905962,195.78.69.16
1483503,Clarks,http://uk.wikipedia.org/w/index.php?diff=14074104,14074104,1395834879,195.78.69.16
205139,Шаров Ігор Федорович,http://uk.wikipedia.org/w/index.php?diff=14070314,14070314,1395753527,193.19.152.4
205139,Шаров Ігор Федорович,http://uk.wikipedia.org/w/index.php?diff=14070305,14070305,1395753279,193.19.152.4
1667179,Сліденко Ігор Дмитрович,http://uk.wikipedia.org/w/index.php?diff=14048939,14048939,1395392154,193.19.152.4
39419,Збройні сили України,http://uk.wikipedia.org/w/index.php?diff=14016132,14016132,1394630668,194.44.38.180
205682,Зарубінський Олег Олександрович,http://uk.wikipedia.org/w/index.php?diff=13996226,13996226,1394178309,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13993732,13993732,1394094117,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13993729,13993729,1394094077,193.19.152.4
1663181,Бондарчук Сергій Михайлович,http://uk.wikipedia.org/w/index.php?diff=13990708,13990708,1394013989,80.91.163.161
1663181,Бондарчук Сергій Михайлович,http://uk.wikipedia.org/w/index.php?diff=13990707,13990707,1394013945,80.91.163.161
1663181,Бондарчук Сергій Михайлович,http://uk.wikipedia.org/w/index.php?diff=13990602,13990602,1394011576,80.91.163.161
42209,Лохвиця,http://uk.wikipedia.org/w/index.php?diff=13977773,13977773,1393572601,194.44.38.180
42209,Лохвиця,http://uk.wikipedia.org/w/index.php?diff=13977766,13977766,1393572529,194.44.38.180
774439,Тенюх Ігор Йосипович,http://uk.wikipedia.org/w/index.php?diff=13975498,13975498,1393510206,193.19.152.4
774439,Тенюх Ігор Йосипович,http://uk.wikipedia.org/w/index.php?diff=13975475,13975475,1393509881,193.19.152.4
774439,Тенюх Ігор Йосипович,http://uk.wikipedia.org/w/index.php?diff=13975470,13975470,1393509785,193.19.152.4
774439,Тенюх Ігор Йосипович,http://uk.wikipedia.org/w/index.php?diff=13975454,13975454,1393509576,193.19.152.4
375335,Наливайченко Валентин Олександрович,http://uk.wikipedia.org/w/index.php?diff=13968458,13968458,1393313516,193.19.152.4
12035,Товариство з обмеженою відповідальністю,http://uk.wikipedia.org/w/index.php?diff=13946357,13946357,1392652469,80.91.163.161
1346286,Воробйов Геннадій Петрович,http://uk.wikipedia.org/w/index.php?diff=13944023,13944023,1392588425,93.183.201.147
1288691,Чмирь Юрій Павлович,http://uk.wikipedia.org/w/index.php?diff=13930486,13930486,1392299343,193.29.204.3
1288691,Чмирь Юрій Павлович,http://uk.wikipedia.org/w/index.php?diff=13872260,13872260,1391008442,193.19.152.4
601960,Дітковскіте Агнія Олегівна,http://uk.wikipedia.org/w/index.php?diff=13868938,13868938,1390923620,193.19.152.4
288118,Широкорадюк Станіслав,http://uk.wikipedia.org/w/index.php?diff=13854565,13854565,1390550278,93.183.201.147
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13829617,13829617,1389876542,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13829481,13829481,1389874232,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13829477,13829477,1389874154,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13829456,13829456,1389873690,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13829383,13829383,1389872719,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13829377,13829377,1389872628,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13829370,13829370,1389872502,193.19.152.4
1472304,Жеребнюк Віктор Миколайович,http://uk.wikipedia.org/w/index.php?diff=13828997,13828997,1389863644,193.19.152.4
572742,Регуляторна політика України у сфері господарських відносин,http://uk.wikipedia.org/w/index.php?diff=13735344,13735344,1387876900,193.19.152.4
1288691,Чмирь Юрій Павлович,http://uk.wikipedia.org/w/index.php?diff=13734091,13734091,1387831151,193.29.204.3
1288691,Чмирь Юрій Павлович,http://uk.wikipedia.org/w/index.php?diff=13734083,13734083,1387831047,193.29.204.3
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13723149,13723149,1387634584,80.91.163.161
1244517,Пустовойт Валентин Іванович,http://uk.wikipedia.org/w/index.php?diff=13637685,13637685,1385732543,193.19.152.4
24766,Вікіпедія:Кнайпа (допомога),http://uk.wikipedia.org/w/index.php?diff=13637421,13637421,1385726452,194.44.38.194
510663,Чебриков Віктор Михайлович,http://uk.wikipedia.org/w/index.php?diff=13629182,13629182,1385640136,194.44.38.194
1482063,Шатворян Вілен Григорович,http://uk.wikipedia.org/w/index.php?diff=13622811,13622811,1385562296,193.19.152.4
1482063,Шатворян Вілен Григорович,http://uk.wikipedia.org/w/index.php?diff=13622769,13622769,1385562186,193.19.152.4
1244517,Пустовойт Валентин Іванович,http://uk.wikipedia.org/w/index.php?diff=13622243,13622243,1385554644,193.19.152.4
1244517,Пустовойт Валентин Іванович,http://uk.wikipedia.org/w/index.php?diff=13622232,13622232,1385554492,193.19.152.4
1482063,Шатворян Вілен Григорович,http://uk.wikipedia.org/w/index.php?diff=13613823,13613823,1385389345,193.19.152.4
1476562,Шипко Андрій Федорович,http://uk.wikipedia.org/w/index.php?diff=13613576,13613576,1385385006,193.19.152.4
1127694,Категорія:Уродженці Станично-Луганського району,http://uk.wikipedia.org/w/index.php?diff=13590237,13590237,1385025465,193.19.152.8
30185,Кабінет Міністрів України,http://uk.wikipedia.org/w/index.php?diff=13540384,13540384,1384270425,195.78.69.16
30185,Кабінет Міністрів України,http://uk.wikipedia.org/w/index.php?diff=13540348,13540348,1384270276,195.78.69.16
30185,Кабінет Міністрів України,http://uk.wikipedia.org/w/index.php?diff=13540313,13540313,1384269921,195.78.69.16
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13478053,13478053,1383053207,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13478044,13478044,1383053095,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13478031,13478031,1383052692,80.91.163.161
1131152,Павленко Володимир Петрович,http://uk.wikipedia.org/w/index.php?diff=13475353,13475353,1382972706,80.91.163.161
958079,Князь Ігор Володимирович,http://uk.wikipedia.org/w/index.php?diff=13454253,13454253,1382617703,193.29.204.3
38378,Аграрний фонд України,http://uk.wikipedia.org/w/index.php?diff=13449098,13449098,1382529062,195.190.152.12
934476,Каміла Клодель,http://uk.wikipedia.org/w/index.php?diff=13421463,13421463,1382003948,195.190.152.11
787631,Львівське товариство в Києві,http://uk.wikipedia.org/w/index.php?diff=13414078,13414078,1381826267,193.19.152.14
787631,Львівське товариство в Києві,http://uk.wikipedia.org/w/index.php?diff=13414076,13414076,1381826245,193.19.152.14
787631,Львівське товариство в Києві,http://uk.wikipedia.org/w/index.php?diff=13414073,13414073,1381826170,193.19.152.14
212368,Тернопільський національний економічний університет,http://uk.wikipedia.org/w/index.php?diff=13377164,13377164,1380893309,193.19.152.14
212368,Тернопільський національний економічний університет,http://uk.wikipedia.org/w/index.php?diff=13377154,13377154,1380893169,193.19.152.14
1657381,Кубів Степан Іванович,http://uk.wikipedia.org/w/index.php?diff=13367065,13367065,1380635549,193.19.152.14
1657381,Кубів Степан Іванович,http://uk.wikipedia.org/w/index.php?diff=13367060,13367060,1380635452,193.19.152.14
276740,Всесвітня організація скаутського руху,http://uk.wikipedia.org/w/index.php?diff=13366027,13366027,1380615900,193.29.204.3
276740,Всесвітня організація скаутського руху,http://uk.wikipedia.org/w/index.php?diff=13366017,13366017,1380615738,193.29.204.3
1657381,Кубів Степан Іванович,http://uk.wikipedia.org/w/index.php?diff=13352103,13352103,1380279967,193.19.152.14
1657381,Кубів Степан Іванович,http://uk.wikipedia.org/w/index.php?diff=13352099,13352099,1380279912,193.19.152.14
1657381,Кубів Степан Іванович,http://uk.wikipedia.org/w/index.php?diff=13346369,13346369,1380118468,193.19.152.14
1657381,Кубів Степан Іванович,http://uk.wikipedia.org/w/index.php?diff=13346363,13346363,1380118412,193.19.152.14
1657381,Кубів Степан Іванович,http://uk.wikipedia.org/w/index.php?diff=13346361,13346361,1380118354,193.19.152.14
794496,Комондор,http://uk.wikipedia.org/w/index.php?diff=13305013,13305013,1379069641,195.78.69.16
794496,Комондор,http://uk.wikipedia.org/w/index.php?diff=13305009,13305009,1379069586,195.78.69.16
794496,Комондор,http://uk.wikipedia.org/w/index.php?diff=13305000,13305000,1379069370,195.78.69.16
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253305,13253305,1377785261,193.19.152.14
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253297,13253297,1377785123,193.19.152.14
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253289,13253289,1377785041,193.19.152.14
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253264,13253264,1377784501,193.19.152.14
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253257,13253257,1377784391,193.19.152.14
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253254,13253254,1377784373,193.19.152.14
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253241,13253241,1377784134,193.19.152.14
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253236,13253236,1377784086,193.19.152.14
1481637,Котеляк Лідія Леонідівна,http://uk.wikipedia.org/w/index.php?diff=13253231,13253231,1377783943,193.19.152.14
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13246922,13246922,1377678099,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13246909,13246909,1377677776,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13246904,13246904,1377677630,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13246902,13246902,1377677490,80.91.163.161
1543692,Мунтіян Валерій Іванович,http://uk.wikipedia.org/w/index.php?diff=13246900,13246900,1377677463,80.91.163.161
