id,title,diff_url,revision_id,timestamp,contributor_ip
44406,Zoroaster,http://en.wikipedia.org/w/index.php?diff=336028343,336028343,1262711831,91.194.202.5
60315,Iris Murdoch,http://en.wikipedia.org/w/index.php?diff=335986043,335986043,1262692750,91.194.202.5
9760905,List of European countries,http://en.wikipedia.org/w/index.php?diff=333026240,333026240,1261391505,136.173.62.145
1490378,Robert Oulds,http://en.wikipedia.org/w/index.php?diff=332054838,332054838,1260976735,136.173.162.129
7347402,Les Strongman,http://en.wikipedia.org/w/index.php?diff=332024900,332024900,1260966954,136.173.162.145
7080465,Magdi Allam,http://en.wikipedia.org/w/index.php?diff=331813904,331813904,1260888253,136.173.162.144
7080465,Magdi Allam,http://en.wikipedia.org/w/index.php?diff=331813380,331813380,1260888030,136.173.162.144
4410984,Democratic Society Party,http://en.wikipedia.org/w/index.php?diff=331785843,331785843,1260872752,136.173.180.71
3329313,Azione Cattolica,http://en.wikipedia.org/w/index.php?diff=331620924,331620924,1260801803,136.173.162.144
12764965,Telephone numbers in Lithuania,http://en.wikipedia.org/w/index.php?diff=330660213,330660213,1260365136,136.173.62.145
14968696,Radix malorum est cupiditas,http://en.wikipedia.org/w/index.php?diff=330646681,330646681,1260356594,91.194.202.5
9283219,Cherbourg – Maupertus Airport,http://en.wikipedia.org/w/index.php?diff=330643893,330643893,1260354741,91.194.202.5
9283219,Cherbourg – Maupertus Airport,http://en.wikipedia.org/w/index.php?diff=330643863,330643863,1260354716,91.194.202.5
322155,Paul van Buitenen,http://en.wikipedia.org/w/index.php?diff=329671172,329671172,1259938544,136.173.162.144
400538,List of political parties in Vietnam,http://en.wikipedia.org/w/index.php?diff=329471072,329471072,1259855134,136.173.162.144
18583,Lech Wałęsa,http://en.wikipedia.org/w/index.php?diff=329242391,329242391,1259761137,136.173.162.144
16823402,List of Slovenian biologists,http://en.wikipedia.org/w/index.php?diff=328988131,328988131,1259653245,91.194.202.5
703257,Eurorealism,http://en.wikipedia.org/w/index.php?diff=327833672,327833672,1259140254,136.173.162.145
223992,Wind shear,http://en.wikipedia.org/w/index.php?diff=327684698,327684698,1259079341,91.194.202.5
223992,Wind shear,http://en.wikipedia.org/w/index.php?diff=327684543,327684543,1259079276,91.194.202.5
251386,Bounty hunter,http://en.wikipedia.org/w/index.php?diff=326919668,326919668,1258721420,136.173.162.144
723913,Charles Tannock,http://en.wikipedia.org/w/index.php?diff=326405704,326405704,1258490164,136.173.162.144
723913,Charles Tannock,http://en.wikipedia.org/w/index.php?diff=326405640,326405640,1258490142,136.173.162.144
723913,Charles Tannock,http://en.wikipedia.org/w/index.php?diff=326405458,326405458,1258490081,136.173.162.144
3642138,LGV Rhin-Rhône,http://en.wikipedia.org/w/index.php?diff=326391290,326391290,1258484918,136.173.162.129
24066938,Demographics of the European Union,http://en.wikipedia.org/w/index.php?diff=326137896,326137896,1258366072,136.173.162.144
24066938,Demographics of the European Union,http://en.wikipedia.org/w/index.php?diff=326137003,326137003,1258365554,136.173.162.144
865161,Joseph Daul,http://en.wikipedia.org/w/index.php?diff=325240904,325240904,1257946655,136.173.162.130
8240790,Smoothie,http://en.wikipedia.org/w/index.php?diff=325240453,325240453,1257946386,136.173.162.144
8240790,Smoothie,http://en.wikipedia.org/w/index.php?diff=325240378,325240378,1257946351,136.173.162.144
8240790,Smoothie,http://en.wikipedia.org/w/index.php?diff=325240128,325240128,1257946217,136.173.162.144
8240790,Smoothie,http://en.wikipedia.org/w/index.php?diff=325239899,325239899,1257946098,136.173.162.144
8240790,Smoothie,http://en.wikipedia.org/w/index.php?diff=325239740,325239740,1257946016,136.173.162.144
523522,Catherine Ashton,http://en.wikipedia.org/w/index.php?diff=325203877,325203877,1257923390,136.173.162.129
304386,Charles Clarke,http://en.wikipedia.org/w/index.php?diff=325202468,325202468,1257922566,136.173.162.129
24513413,Dill Mill Gayye (season 1),http://en.wikipedia.org/w/index.php?diff=325076106,325076106,1257873617,136.173.162.129
145973,Jonathan (name),http://en.wikipedia.org/w/index.php?diff=324294981,324294981,1257524013,91.194.202.5
2922590,List of country names in various languages (A-C),http://en.wikipedia.org/w/index.php?diff=324057719,324057719,1257413966,136.173.62.145
2922590,List of country names in various languages (A-C),http://en.wikipedia.org/w/index.php?diff=324057478,324057478,1257413835,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324056746,324056746,1257413411,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324056555,324056555,1257413317,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324056468,324056468,1257413271,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324056370,324056370,1257413211,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324056076,324056076,1257413065,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324055531,324055531,1257412750,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324055348,324055348,1257412640,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324055290,324055290,1257412588,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324055085,324055085,1257412449,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054833,324054833,1257412254,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054787,324054787,1257412214,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054712,324054712,1257412148,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054687,324054687,1257412132,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054591,324054591,1257412053,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054519,324054519,1257411998,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054424,324054424,1257411938,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054301,324054301,1257411839,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324054076,324054076,1257411693,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324053920,324053920,1257411589,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324053837,324053837,1257411519,136.173.62.145
866033,List of European regions with alternative names,http://en.wikipedia.org/w/index.php?diff=324053731,324053731,1257411450,136.173.62.145
853113,List of European rivers with alternative names,http://en.wikipedia.org/w/index.php?diff=324053620,324053620,1257411381,136.173.62.145
853113,List of European rivers with alternative names,http://en.wikipedia.org/w/index.php?diff=324053555,324053555,1257411328,136.173.62.145
853113,List of European rivers with alternative names,http://en.wikipedia.org/w/index.php?diff=324053452,324053452,1257411253,136.173.62.145
853113,List of European rivers with alternative names,http://en.wikipedia.org/w/index.php?diff=324053367,324053367,1257411182,136.173.62.145
853113,List of European rivers with alternative names,http://en.wikipedia.org/w/index.php?diff=324053350,324053350,1257411163,136.173.62.145
853113,List of European rivers with alternative names,http://en.wikipedia.org/w/index.php?diff=324053228,324053228,1257411087,136.173.62.145
5466207,Greek exonyms,http://en.wikipedia.org/w/index.php?diff=324051297,324051297,1257409708,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=324049471,324049471,1257408545,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=324049172,324049172,1257408348,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=324048953,324048953,1257408213,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=324048858,324048858,1257408151,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=324048751,324048751,1257408083,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=324048409,324048409,1257407891,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323899005,323899005,1257346871,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323898950,323898950,1257346846,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323891801,323891801,1257343783,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323891258,323891258,1257343492,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323891180,323891180,1257343451,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323891132,323891132,1257343427,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323891043,323891043,1257343377,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323890790,323890790,1257343212,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323890481,323890481,1257343048,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323890383,323890383,1257342994,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323889806,323889806,1257342711,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323889717,323889717,1257342662,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323889606,323889606,1257342600,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323889524,323889524,1257342564,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323889394,323889394,1257342503,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323889282,323889282,1257342449,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323889088,323889088,1257342349,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323888969,323888969,1257342279,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323888483,323888483,1257342017,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323888269,323888269,1257341882,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323887892,323887892,1257341682,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323887655,323887655,1257341559,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323887521,323887521,1257341487,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323887233,323887233,1257341340,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323887008,323887008,1257341222,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323886879,323886879,1257341154,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323886750,323886750,1257341085,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323886569,323886569,1257340988,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323886464,323886464,1257340923,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323886278,323886278,1257340822,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323886217,323886217,1257340791,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323886129,323886129,1257340743,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323886004,323886004,1257340684,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323885880,323885880,1257340618,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323872961,323872961,1257332116,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323872771,323872771,1257331954,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323872738,323872738,1257331939,136.173.62.145
9557940,Maltese exonyms,http://en.wikipedia.org/w/index.php?diff=323872701,323872701,1257331911,136.173.62.145
8984280,Lijst Dedecker,http://en.wikipedia.org/w/index.php?diff=322721600,322721600,1256819883,136.173.162.130
723975,Daniel Hannan,http://en.wikipedia.org/w/index.php?diff=322720882,322720882,1256819529,136.173.162.129
723975,Daniel Hannan,http://en.wikipedia.org/w/index.php?diff=322720720,322720720,1256819455,136.173.162.129
723975,Daniel Hannan,http://en.wikipedia.org/w/index.php?diff=322718954,322718954,1256818571,136.173.162.129
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=322314679,322314679,1256640251,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=322313794,322313794,1256639605,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=322313311,322313311,1256639260,136.173.162.144
1052128,Wikipedia:Requested moves,http://en.wikipedia.org/w/index.php?diff=322166328,322166328,1256576816,136.173.162.129
19382791,2009 World Series,http://en.wikipedia.org/w/index.php?diff=322102780,322102780,1256550032,136.173.162.144
19382791,2009 World Series,http://en.wikipedia.org/w/index.php?diff=322102732,322102732,1256549989,136.173.162.144
13680354,Saint Roland,http://en.wikipedia.org/w/index.php?diff=321167504,321167504,1256120137,136.173.162.129
3932869,VLOTT,http://en.wikipedia.org/w/index.php?diff=320775417,320775417,1255949800,136.173.162.130
8984280,Lijst Dedecker,http://en.wikipedia.org/w/index.php?diff=320775345,320775345,1255949750,136.173.162.130
203189,Carlo Urbani,http://en.wikipedia.org/w/index.php?diff=320214711,320214711,1255703258,136.173.162.144
203189,Carlo Urbani,http://en.wikipedia.org/w/index.php?diff=320212494,320212494,1255702432,136.173.162.144
23193233,European Conservatives and Reformists,http://en.wikipedia.org/w/index.php?diff=319851901,319851901,1255543189,136.173.162.130
1435692,University of Deusto,http://en.wikipedia.org/w/index.php?diff=319815094,319815094,1255530659,91.194.202.5
723913,Charles Tannock,http://en.wikipedia.org/w/index.php?diff=319420628,319420628,1255355480,136.173.162.144
439066,Birkdale,http://en.wikipedia.org/w/index.php?diff=319400109,319400109,1255344264,136.173.162.129
23515976,Norica Nicolai,http://en.wikipedia.org/w/index.php?diff=319397805,319397805,1255342650,136.173.162.144
21222104,Treaty of Lisbon,http://en.wikipedia.org/w/index.php?diff=319386483,319386483,1255334239,91.194.202.5
17156132,Ciaran Tobin extradition case,http://en.wikipedia.org/w/index.php?diff=318500538,318500538,1254939625,136.173.162.129
4214750,Pēteris Stučka,http://en.wikipedia.org/w/index.php?diff=318443274,318443274,1254919217,136.173.162.129
4214750,Pēteris Stučka,http://en.wikipedia.org/w/index.php?diff=318443160,318443160,1254919170,136.173.162.129
23748396,Auderghem,http://en.wikipedia.org/w/index.php?diff=318255844,318255844,1254840018,136.173.162.129
249668,Schaerbeek,http://en.wikipedia.org/w/index.php?diff=318255472,318255472,1254839863,136.173.162.129
3508373,Budget of the European Union,http://en.wikipedia.org/w/index.php?diff=318221033,318221033,1254823194,136.173.62.129
735823,Jerzy Buzek,http://en.wikipedia.org/w/index.php?diff=318042692,318042692,1254750353,136.173.162.129
578256,French Community of Belgium,http://en.wikipedia.org/w/index.php?diff=317663944,317663944,1254585459,136.173.162.129
249668,Schaerbeek,http://en.wikipedia.org/w/index.php?diff=317663585,317663585,1254585321,136.173.162.129
1750014,Vilnius Region,http://en.wikipedia.org/w/index.php?diff=317484687,317484687,1254497387,91.194.202.5
22036628,Talk:Circassians,http://en.wikipedia.org/w/index.php?diff=317239299,317239299,1254381509,136.173.162.129
1480810,Eva-Britt Svensson,http://en.wikipedia.org/w/index.php?diff=317238763,317238763,1254381063,136.173.162.144
7836372,Talk:The Surrogates,http://en.wikipedia.org/w/index.php?diff=316904603,316904603,1254239445,136.173.162.129
7363065,BS 25999,http://en.wikipedia.org/w/index.php?diff=316654106,316654106,1254132130,91.194.202.5
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=315462108,315462108,1253605990,136.173.162.144
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=315459580,315459580,1253604235,136.173.162.144
23193233,European Conservatives and Reformists,http://en.wikipedia.org/w/index.php?diff=315459540,315459540,1253604205,136.173.62.129
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=315457943,315457943,1253603037,136.173.162.144
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=315457841,315457841,1253602965,136.173.162.144
2989936,Nek,http://en.wikipedia.org/w/index.php?diff=314745343,314745343,1253292644,136.173.162.144
21222104,Treaty of Lisbon,http://en.wikipedia.org/w/index.php?diff=314680261,314680261,1253260757,136.173.62.129
19856,Montreal Protocol,http://en.wikipedia.org/w/index.php?diff=314536049,314536049,1253198873,91.194.202.5
10816559,ACP–EU Joint Parliamentary Assembly,http://en.wikipedia.org/w/index.php?diff=314506758,314506758,1253183180,136.173.62.129
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=314389416,314389416,1253126225,136.173.162.144
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=314389257,314389257,1253126163,136.173.162.144
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=314388287,314388287,1253125821,136.173.162.144
9813804,Jacqueline Foster,http://en.wikipedia.org/w/index.php?diff=314379534,314379534,1253122820,136.173.162.144
18006935,Fleet Foxes (EP),http://en.wikipedia.org/w/index.php?diff=314352107,314352107,1253113127,136.173.62.129
20611456,New Guinea,http://en.wikipedia.org/w/index.php?diff=314308970,314308970,1253093048,136.173.162.129
2983896,Hungarian American,http://en.wikipedia.org/w/index.php?diff=313876140,313876140,1252942605,136.173.62.129
4854772,Michael Kovats,http://en.wikipedia.org/w/index.php?diff=313875190,313875190,1252942338,136.173.62.129
4854772,Michael Kovats,http://en.wikipedia.org/w/index.php?diff=313874613,313874613,1252942220,136.173.62.129
63176,Reformed Political Party,http://en.wikipedia.org/w/index.php?diff=313853740,313853740,1252936976,136.173.162.145
3811166,International Federation of Football History & Statistics,http://en.wikipedia.org/w/index.php?diff=313213144,313213144,1252686879,136.173.62.129
3811166,International Federation of Football History & Statistics,http://en.wikipedia.org/w/index.php?diff=313213004,313213004,1252686823,136.173.62.129
2641583,Diocletianic Persecution,http://en.wikipedia.org/w/index.php?diff=313144669,313144669,1252650417,91.194.202.5
567024,Chris Davies,http://en.wikipedia.org/w/index.php?diff=312617311,312617311,1252429359,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312616761,312616761,1252429148,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312616721,312616721,1252429130,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312616628,312616628,1252429080,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312616496,312616496,1252429021,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312616335,312616335,1252428948,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312616196,312616196,1252428895,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312615783,312615783,1252428723,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312615295,312615295,1252428553,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312615086,312615086,1252428467,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312614755,312614755,1252428338,136.173.162.144
724130,Sajjad Karim,http://en.wikipedia.org/w/index.php?diff=312614494,312614494,1252428239,136.173.162.144
74594,Lublin,http://en.wikipedia.org/w/index.php?diff=309977561,309977561,1251210512,136.173.162.130
171003,Daniel Day-Lewis,http://en.wikipedia.org/w/index.php?diff=309963134,309963134,1251203845,91.194.202.5
53418,Easter Island,http://en.wikipedia.org/w/index.php?diff=306418034,306418034,1249572511,91.194.202.5
4230388,Spanish slug,http://en.wikipedia.org/w/index.php?diff=306195405,306195405,1249474833,136.173.62.129
14618808,Espace Léopold,http://en.wikipedia.org/w/index.php?diff=303901442,303901442,1248426025,136.173.162.144
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=303521922,303521922,1248265781,136.173.162.144
927699,Tadeusz Mazowiecki,http://en.wikipedia.org/w/index.php?diff=302388126,302388126,1247738199,136.173.62.129
927699,Tadeusz Mazowiecki,http://en.wikipedia.org/w/index.php?diff=302388072,302388072,1247738179,136.173.62.129
23481500,Pascal Canfin,http://en.wikipedia.org/w/index.php?diff=302227578,302227578,1247667885,136.173.62.129
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=302092280,302092280,1247598341,136.173.162.144
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=302067080,302067080,1247588781,136.173.162.144
23799445,Edward McMillan-Scott,http://en.wikipedia.org/w/index.php?diff=302006604,302006604,1247556281,136.173.162.144
4246977,Dezo Hoffmann,http://en.wikipedia.org/w/index.php?diff=301338328,301338328,1247216422,136.173.62.129
2882512,Bretten,http://en.wikipedia.org/w/index.php?diff=300801951,300801951,1246978067,136.173.162.130
1480810,Eva-Britt Svensson,http://en.wikipedia.org/w/index.php?diff=299654931,299654931,1246435274,136.173.162.144
4468134,French Flemish,http://en.wikipedia.org/w/index.php?diff=298579463,298579463,1245945465,91.194.202.5
89922,Dunkirk,http://en.wikipedia.org/w/index.php?diff=298578892,298578892,1245945263,91.194.202.5
89922,Dunkirk,http://en.wikipedia.org/w/index.php?diff=298578773,298578773,1245945217,91.194.202.5
89922,Dunkirk,http://en.wikipedia.org/w/index.php?diff=298578692,298578692,1245945187,91.194.202.5
89922,Dunkirk,http://en.wikipedia.org/w/index.php?diff=298578583,298578583,1245945152,91.194.202.5
23710609,Aromanian language,http://en.wikipedia.org/w/index.php?diff=298390320,298390320,1245863703,136.173.162.130
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=298082721,298082721,1245742360,136.173.162.144
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=298082535,298082535,1245742259,136.173.162.144
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=298082269,298082269,1245742099,136.173.162.144
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=298080904,298080904,1245741325,136.173.162.144
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=298080681,298080681,1245741194,136.173.162.144
1729757,Richard Seeber,http://en.wikipedia.org/w/index.php?diff=298080616,298080616,1245741145,136.173.162.144
1238408,David Leakey,http://en.wikipedia.org/w/index.php?diff=297167003,297167003,1245335720,91.194.202.5
80362,"Philippe II, Duke of Orléans",http://en.wikipedia.org/w/index.php?diff=296748266,296748266,1245157023,91.194.202.5
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=296534687,296534687,1245071024,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=296534621,296534621,1245070988,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=296533730,296533730,1245070639,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=295994008,295994008,1244821247,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=295982478,295982478,1244816944,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=295980751,295980751,1244816296,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=295979074,295979074,1244815625,136.173.162.144
1484132,Ana Maria Gomes,http://en.wikipedia.org/w/index.php?diff=295978758,295978758,1244815482,136.173.162.144
