page_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
1201240,Grefsen kirkegård,http://no.wikipedia.org/w/index.php?diff=13121331,13121331,1.398838455E9,1398838455,132.150.226.76
704275,Vestre gravlund,http://no.wikipedia.org/w/index.php?diff=13121329,13121329,1.398838274E9,1398838274,132.150.226.76
1231090,Ekeberg krigskirkegård,http://no.wikipedia.org/w/index.php?diff=13121325,13121325,1.398838004E9,1398838004,132.150.226.76
1228768,Skråninga (Oslo),http://no.wikipedia.org/w/index.php?diff=13121293,13121293,1.398833768E9,1398833768,132.150.226.76
1218363,Undersbo kapell og gravlund,http://no.wikipedia.org/w/index.php?diff=13119693,13119693,1.39876336E9,1398763360,132.150.226.76
210200,Diskusjon:Hypotyreose,http://no.wikipedia.org/w/index.php?diff=13118140,13118140,1.398685594E9,1398685594,132.150.226.65
1217199,Nederlands ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110812,13110812,1.398318867E9,1398318867,132.150.226.76
1217553,Sveits' ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110810,13110810,1.398318606E9,1398318606,132.150.226.76
1223373,Venezuelas ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110807,13110807,1.398318465E9,1398318465,132.150.226.76
1223794,Vietnams ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110806,13110806,1.398318434E9,1398318434,132.150.226.76
1222091,Japans ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110804,13110804,1.39831831E9,1398318310,132.150.226.76
1222639,Italias ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110793,13110793,1.39831822E9,1398318220,132.150.226.76
590677,Israels ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110792,13110792,1.39831817E9,1398318170,132.150.226.76
1216036,Islands ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110790,13110790,1.398318096E9,1398318096,132.150.226.76
1222635,Irlands ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110789,13110789,1.398318063E9,1398318063,132.150.226.76
1222066,Irans ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110788,13110788,1.398318017E9,1398318017,132.150.226.76
1222047,Iraks ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110787,13110787,1.398317986E9,1398317986,132.150.226.76
1221816,Indonesias ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110786,13110786,1.398317956E9,1398317956,132.150.226.76
1221798,Indias ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110785,13110785,1.398317918E9,1398317918,132.150.226.76
1219729,Hellas' ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110784,13110784,1.398317849E9,1398317849,132.150.226.76
1222067,Guatemalas ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110782,13110782,1.398317799E9,1398317799,132.150.226.76
1222650,Georgias ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110781,13110781,1.398317766E9,1398317766,132.150.226.76
1219074,Frankrikes ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110780,13110780,1.398317729E9,1398317729,132.150.226.76
1215874,Finlands ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110779,13110779,1.398317669E9,1398317669,132.150.226.76
493419,Filippinenes ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13110778,13110778,1.398317621E9,1398317621,132.150.226.76
391411,Kattefot,http://no.wikipedia.org/w/index.php?diff=13110777,13110777,1.398317513E9,1398317513,132.150.226.76
648558,Liste over ambassader i Oslo,http://no.wikipedia.org/w/index.php?diff=13109734,13109734,1.398261971E9,1398261971,132.150.226.76
1216037,Estlands ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109732,13109732,1.398261896E9,1398261896,132.150.226.76
1222645,Egypts ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109731,13109731,1.398261858E9,1398261858,132.150.226.76
1215654,Danmarks ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109729,13109729,1.398261823E9,1398261823,132.150.226.76
1221680,Cubas ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109727,13109727,1.398261781E9,1398261781,132.150.226.76
1221671,Costa Ricas ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109726,13109726,1.398261747E9,1398261747,132.150.226.76
1221670,Colombias ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109725,13109725,1.398261705E9,1398261705,132.150.226.76
1221675,Chiles ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109723,13109723,1.398261674E9,1398261674,132.150.226.76
1222655,Canadas ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109722,13109722,1.398261627E9,1398261627,132.150.226.76
1221595,Burundis ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109721,13109721,1.398261595E9,1398261595,132.150.226.76
1221597,Bulgarias ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109720,13109720,1.398261554E9,1398261554,132.150.226.76
1221598,Brasils ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109719,13109719,1.39826152E9,1398261520,132.150.226.76
1221604,Bosnia-Hercegovinas ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109717,13109717,1.398261485E9,1398261485,132.150.226.76
1217198,Belgias ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109716,13109716,1.398261451E9,1398261451,132.150.226.76
1221014,Argentinas ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109715,13109715,1.398261412E9,1398261412,132.150.226.76
1220991,Algeries ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109713,13109713,1.398261363E9,1398261363,132.150.226.76
1218334,Østerrikes ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109710,13109710,1.398261303E9,1398261303,132.150.226.76
1217504,Afghanistans ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13109704,13109704,1.398261226E9,1398261226,132.150.226.76
1226808,Mogens Thorsens gate (Oslo),http://no.wikipedia.org/w/index.php?diff=13109156,13109156,1.398247942E9,1398247942,132.150.226.76
1226808,Mogens Thorsens gate (Oslo),http://no.wikipedia.org/w/index.php?diff=13109154,13109154,1.398247864E9,1398247864,132.150.226.76
173095,Admiral Børresens vei (Oslo),http://no.wikipedia.org/w/index.php?diff=13109152,13109152,1.398247747E9,1398247747,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13108909,13108909,1.39823937E9,1398239370,132.150.226.76
17112,Bydel St. Hanshaugen,http://no.wikipedia.org/w/index.php?diff=13108841,13108841,1.398236717E9,1398236717,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13108767,13108767,1.398233428E9,1398233428,132.150.226.76
1155098,Strandpromenaden (Tjuvholmen),http://no.wikipedia.org/w/index.php?diff=13108763,13108763,1.398233293E9,1398233293,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13108761,13108761,1.398232873E9,1398232873,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13108758,13108758,1.398231755E9,1398231755,132.150.226.76
1155118,Fru Kroghs brygge,http://no.wikipedia.org/w/index.php?diff=13108754,13108754,1.398231218E9,1398231218,132.150.226.76
1155096,Sjøgangen (Oslo),http://no.wikipedia.org/w/index.php?diff=13108752,13108752,1.398230825E9,1398230825,132.150.226.76
1155092,Bryggegangen (Oslo),http://no.wikipedia.org/w/index.php?diff=13108751,13108751,1.398230608E9,1398230608,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13107526,13107526,1.398171427E9,1398171427,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13107505,13107505,1.398170531E9,1398170531,132.150.226.76
1155092,Bryggegangen (Oslo),http://no.wikipedia.org/w/index.php?diff=13107494,13107494,1.398169944E9,1398169944,132.150.226.76
183524,Kristen Rivertz,http://no.wikipedia.org/w/index.php?diff=13086707,13086707,1.39711971E9,1397119710,132.150.226.76
629955,Helge Thams,http://no.wikipedia.org/w/index.php?diff=13086632,13086632,1.397118315E9,1397118315,132.150.226.76
1229616,Kategori:Helge Thams,http://no.wikipedia.org/w/index.php?diff=13086629,13086629,1.397118307E9,1397118307,132.150.226.76
890477,Abellund Borettslag,http://no.wikipedia.org/w/index.php?diff=13086626,13086626,1.397118166E9,1397118166,132.150.226.76
508941,Trolltun Borettslag,http://no.wikipedia.org/w/index.php?diff=13086623,13086623,1.397118121E9,1397118121,132.150.226.76
122485,Drammensveien (Oslo),http://no.wikipedia.org/w/index.php?diff=13086598,13086598,1.397117468E9,1397117468,132.150.226.76
1222645,Egypts ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13086593,13086593,1.397117267E9,1397117267,132.150.226.76
1218334,Østerrikes ambassade i Oslo,http://no.wikipedia.org/w/index.php?diff=13086549,13086549,1.397115911E9,1397115911,132.150.226.76
428633,Sundts premie,http://no.wikipedia.org/w/index.php?diff=13086548,13086548,1.397115888E9,1397115888,132.150.226.76
783257,Åretta ungdomsskole,http://no.wikipedia.org/w/index.php?diff=13086441,13086441,1.397110464E9,1397110464,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13084342,13084342,1.397046739E9,1397046739,132.150.226.76
125682,Tora Aasland,http://no.wikipedia.org/w/index.php?diff=13084250,13084250,1.397043653E9,1397043653,132.150.8.6
7102,«Blücher»,http://no.wikipedia.org/w/index.php?diff=13084168,13084168,1.397040896E9,1397040896,132.150.226.76
1111769,Waldemar Hansteen,http://no.wikipedia.org/w/index.php?diff=13083784,13083784,1.397023535E9,1397023535,132.150.226.76
1174892,Bjarne Friis Baastad,http://no.wikipedia.org/w/index.php?diff=13083776,13083776,1.397022644E9,1397022644,132.150.226.76
130112,Henrik Bull (arkitekt),http://no.wikipedia.org/w/index.php?diff=13083760,13083760,1.39702192E9,1397021920,132.150.226.76
1140990,Henry Bucher,http://no.wikipedia.org/w/index.php?diff=13083737,13083737,1.397020182E9,1397020182,132.150.226.76
1169979,Middelthuns gate (Oslo),http://no.wikipedia.org/w/index.php?diff=13081051,13081051,1.396967559E9,1396967559,132.150.226.76
1225657,Terningbekk (Oslo),http://no.wikipedia.org/w/index.php?diff=13080893,13080893,1.396961927E9,1396961927,132.150.226.76
1228296,Sogneprest Asle Engers plass (Oslo),http://no.wikipedia.org/w/index.php?diff=13078794,13078794,1.396939472E9,1396939472,132.150.226.76
1226938,Sjølyst plass (Oslo),http://no.wikipedia.org/w/index.php?diff=13078793,13078793,1.396939365E9,1396939365,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13078780,13078780,1.39693815E9,1396938150,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13078778,13078778,1.39693794E9,1396937940,132.150.226.76
627187,Klemetsallmenningen,http://no.wikipedia.org/w/index.php?diff=13078773,13078773,1.396936317E9,1396936317,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13078770,13078770,1.396936003E9,1396936003,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13076090,13076090,1.396862173E9,1396862173,132.150.226.76
1228357,Ulfstens gate (Oslo),http://no.wikipedia.org/w/index.php?diff=13076044,13076044,1.396861466E9,1396861466,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13075758,13075758,1.396855232E9,1396855232,132.150.226.76
1181112,Erna Solbergs regjering,http://no.wikipedia.org/w/index.php?diff=13068022,13068022,1.396514262E9,1396514262,85.88.64.197
1181112,Erna Solbergs regjering,http://no.wikipedia.org/w/index.php?diff=13068014,13068014,1.396514113E9,1396514113,85.88.64.197
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13067813,13067813,1.396505876E9,1396505876,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13067812,13067812,1.396505835E9,1396505835,132.150.226.76
157863,Fruktsukker,http://no.wikipedia.org/w/index.php?diff=13064411,13064411,1.396348913E9,1396348913,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13063879,13063879,1.396329845E9,1396329845,132.150.226.76
160555,Liste over Oslos gater,http://no.wikipedia.org/w/index.php?diff=13063876,13063876,1.396329692E9,1396329692,132.150.226.76
1079363,Atle Simonsen,http://no.wikipedia.org/w/index.php?diff=13062216,13062216,1.396263741E9,1396263741,85.88.64.198
1079363,Atle Simonsen,http://no.wikipedia.org/w/index.php?diff=13062214,13062214,1.396263683E9,1396263683,85.88.64.198
3143,Fremskrittspartiets Ungdom,http://no.wikipedia.org/w/index.php?diff=13062211,13062211,1.396263569E9,1396263569,85.88.64.198
1225687,Framnes terrasse (Oslo),http://no.wikipedia.org/w/index.php?diff=13061699,13061699,1.396250486E9,1396250486,132.150.226.76
1226787,Balders gate (Oslo),http://no.wikipedia.org/w/index.php?diff=13061679,13061679,1.396249863E9,1396249863,132.150.226.76
