page_id,title,diff_url,revision_id,ts,timestamp,contributor_ip
18476,Bash,http://ru.wikipedia.org/w/index.php?diff=63722570,63722570,1.403164175E9,1403164175,80.247.45.1
1350769,SMS Schleswig-Holstein (1906),http://ru.wikipedia.org/w/index.php?diff=63704278,63704278,1.403083058E9,1403083058,95.173.130.218
141365,Москворечье-Сабурово,http://ru.wikipedia.org/w/index.php?diff=63690289,63690289,1.403012797E9,1403012797,194.8.70.25
110892,Мизери (фильм),http://ru.wikipedia.org/w/index.php?diff=63669285,63669285,1.402921373E9,1402921373,194.85.30.158
110892,Мизери (фильм),http://ru.wikipedia.org/w/index.php?diff=63669262,63669262,1.402921289E9,1402921289,194.85.30.158
2119049,"Забелин, Алексей Григорьевич",http://ru.wikipedia.org/w/index.php?diff=63667396,63667396,1.40291517E9,1402915170,78.108.197.4
80913,"Ришельё, Арман Жан дю Плесси",http://ru.wikipedia.org/w/index.php?diff=63575248,63575248,1.402483179E9,1402483179,95.173.130.218
80913,"Ришельё, Арман Жан дю Плесси",http://ru.wikipedia.org/w/index.php?diff=63575230,63575230,1.402483113E9,1402483113,95.173.130.218
80913,"Ришельё, Арман Жан дю Плесси",http://ru.wikipedia.org/w/index.php?diff=63575221,63575221,1.402483072E9,1402483072,95.173.130.218
2863,Катар,http://ru.wikipedia.org/w/index.php?diff=63563794,63563794,1.402419084E9,1402419084,212.11.131.225
1221887,"Маркелов, Леонид Игоревич",http://ru.wikipedia.org/w/index.php?diff=63561089,63561089,1.402410388E9,1402410388,95.173.131.68
1221887,"Маркелов, Леонид Игоревич",http://ru.wikipedia.org/w/index.php?diff=63561060,63561060,1.40241028E9,1402410280,95.173.131.68
1221887,"Маркелов, Леонид Игоревич",http://ru.wikipedia.org/w/index.php?diff=63561051,63561051,1.402410249E9,1402410249,95.173.131.68
3023389,Катэкавиа,http://ru.wikipedia.org/w/index.php?diff=63543104,63543104,1.402324675E9,1402324675,94.199.70.54
3023389,Катэкавиа,http://ru.wikipedia.org/w/index.php?diff=63543070,63543070,1.402324612E9,1402324612,94.199.70.54
2804335,Тамбовская областная дума,http://ru.wikipedia.org/w/index.php?diff=63537145,63537145,1.402305096E9,1402305096,95.173.130.203
886689,"Клер, Рене",http://ru.wikipedia.org/w/index.php?diff=63535750,63535750,1.402299605E9,1402299605,195.80.224.233
8597,Обсуждение:Сибирь,http://ru.wikipedia.org/w/index.php?diff=63533723,63533723,1.402289749E9,1402289749,94.199.64.35
8597,Обсуждение:Сибирь,http://ru.wikipedia.org/w/index.php?diff=63533704,63533704,1.40228964E9,1402289640,94.199.64.35
1290542,"Исаев, Андрей Константинович",http://ru.wikipedia.org/w/index.php?diff=63487133,63487133,1.402069072E9,1402069072,95.173.130.207
363504,"НСВ-12,7",http://ru.wikipedia.org/w/index.php?diff=63480887,63480887,1.402045495E9,1402045495,194.8.70.25
203381,КТМ-5,http://ru.wikipedia.org/w/index.php?diff=63464909,63464909,1.401969053E9,1401969053,212.11.130.177
5060066,Папеда,http://ru.wikipedia.org/w/index.php?diff=63464364,63464364,1.401967327E9,1401967327,95.173.128.179
393941,Мосгортранс,http://ru.wikipedia.org/w/index.php?diff=63463432,63463432,1.401964604E9,1401964604,212.11.130.177
2640508,"Кнунянц, Иван Людвигович",http://ru.wikipedia.org/w/index.php?diff=63461571,63461571,1.401957726E9,1401957726,95.173.148.36
2640508,"Кнунянц, Иван Людвигович",http://ru.wikipedia.org/w/index.php?diff=63461462,63461462,1.401957168E9,1401957168,95.173.148.36
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63459658,63459658,1.401950043E9,1401950043,95.173.132.1
2578160,Похищения японцев агентами КНДР,http://ru.wikipedia.org/w/index.php?diff=63451863,63451863,1.401900779E9,1401900779,95.173.148.242
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63446156,63446156,1.401880411E9,1401880411,95.173.132.1
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63445230,63445230,1.401876845E9,1401876845,95.173.132.1
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63445206,63445206,1.401876764E9,1401876764,95.173.132.1
1801174,Образцовское сельское поселение,http://ru.wikipedia.org/w/index.php?diff=63443745,63443745,1.401871149E9,1401871149,95.173.145.190
5013570,"Андерсон, Ричард Битти",http://ru.wikipedia.org/w/index.php?diff=63442817,63442817,1.401867851E9,1401867851,194.85.30.211
134316,Алгоритм Шора,http://ru.wikipedia.org/w/index.php?diff=63441953,63441953,1.401864337E9,1401864337,95.173.128.138
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=63432340,63432340,1.401808802E9,1401808802,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=63432248,63432248,1.401808472E9,1401808472,91.236.22.52
625313,Автоматическая трансмиссия,http://ru.wikipedia.org/w/index.php?diff=63430891,63430891,1.40180369E9,1401803690,80.247.45.34
306895,Желнино,http://ru.wikipedia.org/w/index.php?diff=63428972,63428972,1.401796913E9,1401796913,89.109.7.178
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63415489,63415489,1.401724825E9,1401724825,95.173.132.1
4611709,Обсуждение участника:KseniaLar,http://ru.wikipedia.org/w/index.php?diff=63413602,63413602,1.401718867E9,1401718867,194.190.9.83
966154,Воевода (воинское звание),http://ru.wikipedia.org/w/index.php?diff=63354325,63354325,1.401444493E9,1401444493,194.85.30.131
4444332,"Игнатов, Александр Иванович",http://ru.wikipedia.org/w/index.php?diff=63336613,63336613,1.401357735E9,1401357735,194.85.30.131
4927327,Обсуждение:Правительство Яценюка,http://ru.wikipedia.org/w/index.php?diff=63315092,63315092,1.401251563E9,1401251563,94.199.64.35
2483,Железнодорожный транспорт,http://ru.wikipedia.org/w/index.php?diff=63304561,63304561,1.401196319E9,1401196319,80.247.45.34
5041717,Гран-при Монако 2014 года,http://ru.wikipedia.org/w/index.php?diff=63300588,63300588,1.401182591E9,1401182591,94.199.68.32
3943157,"Зотиков, Виктор Викторович",http://ru.wikipedia.org/w/index.php?diff=63300422,63300422,1.401181966E9,1401181966,82.198.176.17
816021,"Гоман, Алексей Владимирович",http://ru.wikipedia.org/w/index.php?diff=63300362,63300362,1.401181729E9,1401181729,194.8.246.153
911,Компьютерная сеть,http://ru.wikipedia.org/w/index.php?diff=63297181,63297181,1.401168351E9,1401168351,46.29.153.254
156249,Демонстрация 25 августа 1968 года,http://ru.wikipedia.org/w/index.php?diff=63283986,63283986,1.401099151E9,1401099151,95.173.148.242
1667561,Лососеобразные,http://ru.wikipedia.org/w/index.php?diff=63283187,63283187,1.401096218E9,1401096218,80.247.45.34
1667561,Лососеобразные,http://ru.wikipedia.org/w/index.php?diff=63283149,63283149,1.401096065E9,1401096065,80.247.45.34
89810,"Гордон, Александр Гарриевич",http://ru.wikipedia.org/w/index.php?diff=63239940,63239940,1.400899531E9,1400899531,77.35.76.82
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63214204,63214204,1.400772394E9,1400772394,95.173.132.1
287756,Аппендикс человека,http://ru.wikipedia.org/w/index.php?diff=63214094,63214094,1.400771989E9,1400771989,46.29.153.26
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=63210168,63210168,1.400756976E9,1400756976,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=63209972,63209972,1.40075645E9,1400756450,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=63209927,63209927,1.400756313E9,1400756313,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=63209717,63209717,1.400755694E9,1400755694,91.236.22.52
649698,"Ерёменко, Андрей Иванович",http://ru.wikipedia.org/w/index.php?diff=63209294,63209294,1.400754219E9,1400754219,92.241.99.226
5029861,Википедия:К удалению/14 мая 2014,http://ru.wikipedia.org/w/index.php?diff=63198438,63198438,1.400688812E9,1400688812,78.108.199.195
2686355,Землетрясения в Перу,http://ru.wikipedia.org/w/index.php?diff=63188526,63188526,1.400651779E9,1400651779,194.85.30.131
4906755,Обсуждение:Минусинское восстание,http://ru.wikipedia.org/w/index.php?diff=63186647,63186647,1.400630171E9,1400630171,94.199.64.35
115081,Пилорылые скаты,http://ru.wikipedia.org/w/index.php?diff=63179283,63179283,1.400595893E9,1400595893,80.247.45.34
4420412,Бляшкошипые акулы,http://ru.wikipedia.org/w/index.php?diff=63176381,63176381,1.400587515E9,1400587515,80.247.45.34
794596,Воббегонгообразные,http://ru.wikipedia.org/w/index.php?diff=63174098,63174098,1.400579135E9,1400579135,80.247.45.34
3437762,Москва 24,http://ru.wikipedia.org/w/index.php?diff=63159946,63159946,1.400506466E9,1400506466,80.247.45.40
3777717,"Магомедов, Рашид Магомедгаджиевич",http://ru.wikipedia.org/w/index.php?diff=63101648,63101648,1.400241415E9,1400241415,95.173.130.204
21581,Оренбургская область,http://ru.wikipedia.org/w/index.php?diff=63096228,63096228,1.40022148E9,1400221480,95.173.147.162
87653,Байкал (напиток),http://ru.wikipedia.org/w/index.php?diff=63080250,63080250,1.400147612E9,1400147612,46.29.153.98
1050957,Экология Москвы,http://ru.wikipedia.org/w/index.php?diff=63079230,63079230,1.400143362E9,1400143362,212.11.131.184
4503670,Аппарат полномочного представителя президента Российской Федерации,http://ru.wikipedia.org/w/index.php?diff=63060148,63060148,1.400055215E9,1400055215,95.173.149.26
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63058190,63058190,1.400045584E9,1400045584,95.173.132.1
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63058171,63058171,1.400045482E9,1400045482,95.173.132.1
4029569,"Клишас, Андрей Александрович",http://ru.wikipedia.org/w/index.php?diff=63044420,63044420,1.399977684E9,1399977684,95.173.132.1
195094,"Лебедев, Сергей Николаевич",http://ru.wikipedia.org/w/index.php?diff=63043503,63043503,1.399974649E9,1399974649,95.173.128.179
89810,"Гордон, Александр Гарриевич",http://ru.wikipedia.org/w/index.php?diff=63038424,63038424,1.399949307E9,1399949307,77.35.76.82
4413687,Обсуждение:Люди Икс: Дни минувшего будущего,http://ru.wikipedia.org/w/index.php?diff=63038416,63038416,1.399949139E9,1399949139,94.199.64.35
7522,Обсуждение:Гомофобия,http://ru.wikipedia.org/w/index.php?diff=63038204,63038204,1.399946223E9,1399946223,94.199.64.35
4877108,Титушки,http://ru.wikipedia.org/w/index.php?diff=63030709,63030709,1.3999071E9,1399907100,95.173.147.162
3363531,"Савенков, Александр Николаевич",http://ru.wikipedia.org/w/index.php?diff=63029499,63029499,1.39990326E9,1399903260,95.173.132.246
3363531,"Савенков, Александр Николаевич",http://ru.wikipedia.org/w/index.php?diff=63029391,63029391,1.399902966E9,1399902966,95.173.132.246
308048,"Городецкий, Владимир Филиппович",http://ru.wikipedia.org/w/index.php?diff=63026313,63026313,1.399893293E9,1399893293,95.173.128.179
5021011,Обсуждение:Движение за самоопределение Луганской области,http://ru.wikipedia.org/w/index.php?diff=63020676,63020676,1.399872929E9,1399872929,94.199.64.35
4722988,CEC (боевая информационная система),http://ru.wikipedia.org/w/index.php?diff=62992883,62992883,1.399733324E9,1399733324,95.173.131.88
52210,Дмитрий,http://ru.wikipedia.org/w/index.php?diff=62956059,62956059,1.399554249E9,1399554249,95.173.128.179
33277,Тридцатилетняя война,http://ru.wikipedia.org/w/index.php?diff=62954728,62954728,1.39954923E9,1399549230,95.173.130.218
878582,"Попов, Сергей Александрович (политик)",http://ru.wikipedia.org/w/index.php?diff=62954321,62954321,1.399547665E9,1399547665,95.173.130.224
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62953020,62953020,1.399542654E9,1399542654,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62952881,62952881,1.399542134E9,1399542134,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62952595,62952595,1.399540974E9,1399540974,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62952573,62952573,1.399540888E9,1399540888,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62952358,62952358,1.399539976E9,1399539976,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62952339,62952339,1.399539882E9,1399539882,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62952252,62952252,1.399539587E9,1399539587,91.236.22.52
194894,Ride the Lightning,http://ru.wikipedia.org/w/index.php?diff=62949482,62949482,1.399528482E9,1399528482,46.29.153.34
1284501,Википедия:Песочница,http://ru.wikipedia.org/w/index.php?diff=62938991,62938991,1.399469034E9,1399469034,78.108.192.67
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62923003,62923003,1.399389541E9,1399389541,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62922662,62922662,1.399388502E9,1399388502,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62922579,62922579,1.399388154E9,1399388154,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62922087,62922087,1.399386255E9,1399386255,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62921834,62921834,1.39938538E9,1399385380,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62921646,62921646,1.399384756E9,1399384756,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62921592,62921592,1.399384538E9,1399384538,91.236.22.52
69218,Томас Андерс,http://ru.wikipedia.org/w/index.php?diff=62918177,62918177,1.399372089E9,1399372089,95.173.145.122
69218,Томас Андерс,http://ru.wikipedia.org/w/index.php?diff=62918156,62918156,1.399371996E9,1399371996,95.173.145.122
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62915690,62915690,1.399363311E9,1399363311,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62915680,62915680,1.399363267E9,1399363267,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62915365,62915365,1.399361623E9,1399361623,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62915284,62915284,1.399361195E9,1399361195,91.236.22.52
1607460,Spice (курительная смесь),http://ru.wikipedia.org/w/index.php?diff=62915278,62915278,1.399361187E9,1399361187,194.165.23.2
3320393,Города Приволжского федерального округа,http://ru.wikipedia.org/w/index.php?diff=62915114,62915114,1.399360393E9,1399360393,94.199.64.35
3506590,Алгоритм Шенкса,http://ru.wikipedia.org/w/index.php?diff=62914579,62914579,1.399357855E9,1399357855,94.199.64.35
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62914020,62914020,1.39935541E9,1399355410,91.236.22.52
4595047,"Полякова, Ольга Юрьевна",http://ru.wikipedia.org/w/index.php?diff=62876907,62876907,1.399181192E9,1399181192,213.24.76.22
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62813911,62813911,1.398861542E9,1398861542,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62813828,62813828,1.398861222E9,1398861222,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62813544,62813544,1.398860245E9,1398860245,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62813246,62813246,1.398859376E9,1398859376,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62812998,62812998,1.398858512E9,1398858512,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62812424,62812424,1.398856249E9,1398856249,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62812345,62812345,1.398855992E9,1398855992,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62812226,62812226,1.39885546E9,1398855460,91.236.22.52
878815,Военно-морские силы Украины,http://ru.wikipedia.org/w/index.php?diff=62812031,62812031,1.398854696E9,1398854696,91.236.22.52
241976,Таррагона,http://ru.wikipedia.org/w/index.php?diff=62796923,62796923,1.398778933E9,1398778933,95.173.130.218
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794331,62794331,1.398769917E9,1398769917,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794318,62794318,1.398769867E9,1398769867,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794305,62794305,1.398769809E9,1398769809,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794268,62794268,1.39876967E9,1398769670,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794211,62794211,1.398769464E9,1398769464,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794156,62794156,1.398769217E9,1398769217,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794149,62794149,1.39876917E9,1398769170,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794115,62794115,1.398769049E9,1398769049,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794100,62794100,1.398768958E9,1398768958,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794056,62794056,1.398768775E9,1398768775,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62794002,62794002,1.398768564E9,1398768564,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62793994,62793994,1.398768498E9,1398768498,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62793975,62793975,1.39876843E9,1398768430,95.173.145.214
33277,Тридцатилетняя война,http://ru.wikipedia.org/w/index.php?diff=62793942,62793942,1.398768253E9,1398768253,95.173.130.218
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62793921,62793921,1.398768089E9,1398768089,95.173.145.214
4563846,"Евдокимов, Вячеслав Борисович",http://ru.wikipedia.org/w/index.php?diff=62793847,62793847,1.398767842E9,1398767842,95.173.145.214
3911580,"Пятницкий, Павел Игоревич",http://ru.wikipedia.org/w/index.php?diff=62778209,62778209,1.398685432E9,1398685432,95.173.130.206
795120,"Зубков, Виктор Алексеевич",http://ru.wikipedia.org/w/index.php?diff=62778111,62778111,1.398685072E9,1398685072,95.173.145.122
795120,"Зубков, Виктор Алексеевич",http://ru.wikipedia.org/w/index.php?diff=62778060,62778060,1.398684889E9,1398684889,95.173.145.122
2804478,Центральное казачье войско,http://ru.wikipedia.org/w/index.php?diff=62729619,62729619,1.398430591E9,1398430591,95.173.128.179
2804478,Центральное казачье войско,http://ru.wikipedia.org/w/index.php?diff=62729593,62729593,1.398430533E9,1398430533,95.173.128.179
49264,Первомайск (Нижегородская область),http://ru.wikipedia.org/w/index.php?diff=62727733,62727733,1.398422952E9,1398422952,195.208.85.215
1040426,"Киквете, Джакайя",http://ru.wikipedia.org/w/index.php?diff=62707508,62707508,1.398323924E9,1398323924,95.173.128.179
4958036,Государственный Совет Республики Крым,http://ru.wikipedia.org/w/index.php?diff=62697052,62697052,1.398263818E9,1398263818,95.173.128.186
4931744,Обсуждение:Протесты на Юго-Восточной Украине (2014),http://ru.wikipedia.org/w/index.php?diff=62687289,62687289,1.398215236E9,1398215236,94.199.64.35
550755,"7,62×54 мм R",http://ru.wikipedia.org/w/index.php?diff=62678703,62678703,1.398173723E9,1398173723,95.173.130.218
1327672,"Арно де ла Перьер, Лотар фон",http://ru.wikipedia.org/w/index.php?diff=62671675,62671675,1.398146093E9,1398146093,95.173.130.218
39364,Железногорск (Красноярский край),http://ru.wikipedia.org/w/index.php?diff=62641833,62641833,1.397997311E9,1397997311,94.199.68.175
4246748,"Суханов, Константин Александрович",http://ru.wikipedia.org/w/index.php?diff=62610360,62610360,1.397837067E9,1397837067,91.236.22.52
4246748,"Суханов, Константин Александрович",http://ru.wikipedia.org/w/index.php?diff=62610321,62610321,1.397836916E9,1397836916,91.236.22.52
4246748,"Суханов, Константин Александрович",http://ru.wikipedia.org/w/index.php?diff=62610278,62610278,1.397836761E9,1397836761,91.236.22.52
4246748,"Суханов, Константин Александрович",http://ru.wikipedia.org/w/index.php?diff=62610229,62610229,1.397836537E9,1397836537,91.236.22.52
4246748,"Суханов, Константин Александрович",http://ru.wikipedia.org/w/index.php?diff=62610184,62610184,1.39783636E9,1397836360,91.236.22.52
4246748,"Суханов, Константин Александрович",http://ru.wikipedia.org/w/index.php?diff=62610128,62610128,1.397836061E9,1397836061,91.236.22.52
164754,Градоначальники Владивостока,http://ru.wikipedia.org/w/index.php?diff=62610002,62610002,1.397835675E9,1397835675,91.236.22.52
4246748,"Суханов, Константин Александрович",http://ru.wikipedia.org/w/index.php?diff=62609958,62609958,1.397835542E9,1397835542,91.236.22.52
4246748,"Суханов, Константин Александрович",http://ru.wikipedia.org/w/index.php?diff=62609912,62609912,1.397835367E9,1397835367,91.236.22.52
129176,Калач,http://ru.wikipedia.org/w/index.php?diff=62607238,62607238,1.397825085E9,1397825085,95.173.151.153
129176,Калач,http://ru.wikipedia.org/w/index.php?diff=62607061,62607061,1.397824291E9,1397824291,95.173.151.153
141365,Москворечье-Сабурово,http://ru.wikipedia.org/w/index.php?diff=62591848,62591848,1.39774255E9,1397742550,194.8.70.25
4441367,Hearthstone: Heroes of Warcraft,http://ru.wikipedia.org/w/index.php?diff=62589794,62589794,1.397734989E9,1397734989,95.173.148.242
4441367,Hearthstone: Heroes of Warcraft,http://ru.wikipedia.org/w/index.php?diff=62589778,62589778,1.397734934E9,1397734934,95.173.148.242
1376931,Бьянка Боушам,http://ru.wikipedia.org/w/index.php?diff=62572228,62572228,1.397649096E9,1397649096,95.173.128.181
1691095,"Слуцкий, Леонид Эдуардович",http://ru.wikipedia.org/w/index.php?diff=62569888,62569888,1.397641117E9,1397641117,95.173.130.197
1691095,"Слуцкий, Леонид Эдуардович",http://ru.wikipedia.org/w/index.php?diff=62569871,62569871,1.397641052E9,1397641052,95.173.130.197
1691095,"Слуцкий, Леонид Эдуардович",http://ru.wikipedia.org/w/index.php?diff=62569847,62569847,1.397640966E9,1397640966,95.173.130.197
1691095,"Слуцкий, Леонид Эдуардович",http://ru.wikipedia.org/w/index.php?diff=62549970,62549970,1.397550975E9,1397550975,95.173.130.197
2077007,Уголовно-процессуальный кодекс Украины,http://ru.wikipedia.org/w/index.php?diff=62534089,62534089,1.39747054E9,1397470540,95.173.151.215
2991697,"Бесстыдники (телесериал, США)",http://ru.wikipedia.org/w/index.php?diff=62532105,62532105,1.397463441E9,1397463441,95.173.151.215
2991697,"Бесстыдники (телесериал, США)",http://ru.wikipedia.org/w/index.php?diff=62532078,62532078,1.397463348E9,1397463348,95.173.151.215
36305,Белая Церковь,http://ru.wikipedia.org/w/index.php?diff=62460810,62460810,1.397151421E9,1397151421,194.226.80.68
94053,Обсуждение:Белая Церковь,http://ru.wikipedia.org/w/index.php?diff=62460785,62460785,1.397151358E9,1397151358,194.226.80.68
205065,Бес (славянская мифология),http://ru.wikipedia.org/w/index.php?diff=62454936,62454936,1.397132423E9,1397132423,95.173.132.1
1117396,БТР-3,http://ru.wikipedia.org/w/index.php?diff=62454310,62454310,1.397130447E9,1397130447,194.226.80.68
1855060,Файл:Донузлав.jpg,http://ru.wikipedia.org/w/index.php?diff=62453097,62453097,1.39712637E9,1397126370,78.108.192.10
734899,Лариса,http://ru.wikipedia.org/w/index.php?diff=62429990,62429990,1.397017367E9,1397017367,46.29.153.34
734899,Лариса,http://ru.wikipedia.org/w/index.php?diff=62429981,62429981,1.397017299E9,1397017299,46.29.153.34
734899,Лариса,http://ru.wikipedia.org/w/index.php?diff=62429974,62429974,1.397017241E9,1397017241,46.29.153.34
529075,"Афонин, Юрий Вячеславович",http://ru.wikipedia.org/w/index.php?diff=62414736,62414736,1.396947362E9,1396947362,95.173.130.197
160280,Авраамические религии,http://ru.wikipedia.org/w/index.php?diff=62393821,62393821,1.396851883E9,1396851883,80.73.22.4
160280,Авраамические религии,http://ru.wikipedia.org/w/index.php?diff=62393789,62393789,1.396851697E9,1396851697,80.73.22.4
160280,Авраамические религии,http://ru.wikipedia.org/w/index.php?diff=62393779,62393779,1.396851621E9,1396851621,80.73.22.4
160280,Авраамические религии,http://ru.wikipedia.org/w/index.php?diff=62393645,62393645,1.396850839E9,1396850839,80.73.22.4
160280,Авраамические религии,http://ru.wikipedia.org/w/index.php?diff=62393638,62393638,1.39685078E9,1396850780,80.73.22.4
