id,title,diff_url,revision_id,timestamp,contributor_ip
2391871,Dungeons & Dragons Online,http://en.wikipedia.org/w/index.php?diff=316105845,316105845,1253878551,80.245.147.81
2488840,Talk:Dungeons & Dragons Online,http://en.wikipedia.org/w/index.php?diff=316104680,316104680,1253877895,80.245.147.81
2488840,Talk:Dungeons & Dragons Online,http://en.wikipedia.org/w/index.php?diff=316104543,316104543,1253877828,80.245.147.81
2391871,Dungeons & Dragons Online,http://en.wikipedia.org/w/index.php?diff=316103484,316103484,1253877292,80.245.147.81
4137504,Math.h,http://en.wikipedia.org/w/index.php?diff=315751601,315751601,1253729319,139.11.158.155
24118920,List of Universities offering degrees in Business informatics,http://en.wikipedia.org/w/index.php?diff=315738763,315738763,1253724604,137.193.16.17
13695991,Universität der Bundeswehr München,http://en.wikipedia.org/w/index.php?diff=315737540,315737540,1253724113,137.193.16.17
13695991,Universität der Bundeswehr München,http://en.wikipedia.org/w/index.php?diff=315734700,315734700,1253723105,137.193.16.17
1825363,Bard (disambiguation),http://en.wikipedia.org/w/index.php?diff=315686069,315686069,1253702874,141.17.83.200
22838045,Article directory,http://en.wikipedia.org/w/index.php?diff=315681145,315681145,1253700128,192.108.34.3
9707139,Article marketing,http://en.wikipedia.org/w/index.php?diff=315680879,315680879,1253699972,192.108.34.3
6355023,Starfleet uniforms,http://en.wikipedia.org/w/index.php?diff=315095647,315095647,1253455877,80.245.147.81
21474065,BARD Offshore 1,http://en.wikipedia.org/w/index.php?diff=314100529,314100529,1253021045,141.17.83.200
21474065,BARD Offshore 1,http://en.wikipedia.org/w/index.php?diff=314099794,314099794,1253020821,141.17.83.200
19058,Munich,http://en.wikipedia.org/w/index.php?diff=313977408,313977408,1252966417,137.193.17.17
960710,Battle of Lissa (1866),http://en.wikipedia.org/w/index.php?diff=312788394,312788394,1252507666,193.17.243.1
381359,Battlefield medicine,http://en.wikipedia.org/w/index.php?diff=311558613,311558613,1251932536,139.11.6.204
1796795,Germany at the 1992 Summer Olympics,http://en.wikipedia.org/w/index.php?diff=311438096,311438096,1251882396,77.87.224.100
651565,List of Olympic medalists in boxing,http://en.wikipedia.org/w/index.php?diff=311261164,311261164,1251805827,77.87.224.100
492820,Lostprophets,http://en.wikipedia.org/w/index.php?diff=308462106,308462106,1250508621,77.87.228.68
4736401,List of characters on Scrubs,http://en.wikipedia.org/w/index.php?diff=307901149,307901149,1250238160,80.245.147.81
4736401,List of characters on Scrubs,http://en.wikipedia.org/w/index.php?diff=307901100,307901100,1250238130,80.245.147.81
69058,List of countries by population,http://en.wikipedia.org/w/index.php?diff=307711336,307711336,1250153444,77.87.224.97
22457426,Anno Domini High Definition,http://en.wikipedia.org/w/index.php?diff=307222510,307222510,1249933255,193.17.232.2
22457426,Anno Domini High Definition,http://en.wikipedia.org/w/index.php?diff=307221994,307221994,1249933100,193.17.232.2
22457426,Anno Domini High Definition,http://en.wikipedia.org/w/index.php?diff=307221400,307221400,1249932895,193.17.232.2
12378453,German Armed Forces casualties in Afghanistan,http://en.wikipedia.org/w/index.php?diff=307057379,307057379,1249858426,139.11.6.206
299290,Talk:Frasier Crane,http://en.wikipedia.org/w/index.php?diff=306266664,306266664,1249501870,139.11.6.205
27751,Scalable Vector Graphics,http://en.wikipedia.org/w/index.php?diff=306181530,306181530,1249466691,194.95.119.139
27751,Scalable Vector Graphics,http://en.wikipedia.org/w/index.php?diff=306179635,306179635,1249465593,194.95.119.139
9147934,Berlin Friedrichstraße station,http://en.wikipedia.org/w/index.php?diff=304906794,304906794,1248885555,141.17.83.200
6553309,Französische Strasse (Berlin U-Bahn),http://en.wikipedia.org/w/index.php?diff=304900111,304900111,1248883071,141.17.83.200
6553309,Französische Strasse (Berlin U-Bahn),http://en.wikipedia.org/w/index.php?diff=304898046,304898046,1248882318,141.17.83.200
5800141,Hamburg-Altona station,http://en.wikipedia.org/w/index.php?diff=304859195,304859195,1248866060,141.17.83.200
3128930,Berliner Verkehrsbetriebe,http://en.wikipedia.org/w/index.php?diff=304855739,304855739,1248864218,141.17.83.200
18764354,List of Hamburg S-Bahn stations,http://en.wikipedia.org/w/index.php?diff=304506568,304506568,1248713794,141.17.83.200
18764354,List of Hamburg S-Bahn stations,http://en.wikipedia.org/w/index.php?diff=304503446,304503446,1248712677,141.17.83.200
22088485,List of Hamburg U-Bahn stations,http://en.wikipedia.org/w/index.php?diff=304501296,304501296,1248711877,141.17.83.200
17842394,Langenfelde station,http://en.wikipedia.org/w/index.php?diff=304495492,304495492,1248709802,141.17.83.200
17844063,Stellingen station,http://en.wikipedia.org/w/index.php?diff=304489943,304489943,1248707756,141.17.83.200
9506517,Big Bad Shakin',http://en.wikipedia.org/w/index.php?diff=303693450,303693450,1248334709,193.17.232.3
9506517,Big Bad Shakin',http://en.wikipedia.org/w/index.php?diff=303693421,303693421,1248334692,193.17.232.3
9506517,Big Bad Shakin',http://en.wikipedia.org/w/index.php?diff=303693402,303693402,1248334674,193.17.232.3
9506517,Big Bad Shakin',http://en.wikipedia.org/w/index.php?diff=303693366,303693366,1248334646,193.17.232.3
9506517,Big Bad Shakin',http://en.wikipedia.org/w/index.php?diff=303693345,303693345,1248334632,193.17.232.3
9506517,Big Bad Shakin',http://en.wikipedia.org/w/index.php?diff=303693303,303693303,1248334610,193.17.232.3
69058,List of countries by population,http://en.wikipedia.org/w/index.php?diff=302379905,302379905,1247732799,77.87.224.97
550305,Drill commands,http://en.wikipedia.org/w/index.php?diff=301952025,301952025,1247528022,139.11.6.205
313737,Anti-spam techniques,http://en.wikipedia.org/w/index.php?diff=300958247,300958247,1247044546,192.108.34.3
398310,Favicon,http://en.wikipedia.org/w/index.php?diff=300957821,300957821,1247044252,192.108.34.3
21736331,IBM Rational SQABasic,http://en.wikipedia.org/w/index.php?diff=300603339,300603339,1246891328,194.94.94.134
12378453,German Armed Forces casualties in Afghanistan,http://en.wikipedia.org/w/index.php?diff=299902294,299902294,1246548516,139.11.6.205
3251560,Mercedes-Benz O405,http://en.wikipedia.org/w/index.php?diff=299719268,299719268,1246466594,141.17.83.200
937446,Articulated bus,http://en.wikipedia.org/w/index.php?diff=299716798,299716798,1246465720,141.17.83.200
1267427,Hamburg S-Bahn,http://en.wikipedia.org/w/index.php?diff=299712726,299712726,1246464266,141.17.83.200
63679,Van,http://en.wikipedia.org/w/index.php?diff=299705805,299705805,1246461880,141.17.83.200
5464052,Gregor Amann,http://en.wikipedia.org/w/index.php?diff=299694048,299694048,1246457285,193.17.243.102
5464052,Gregor Amann,http://en.wikipedia.org/w/index.php?diff=299687773,299687773,1246454404,193.17.243.102
17611602,Barmbek station,http://en.wikipedia.org/w/index.php?diff=299682012,299682012,1246451416,141.17.83.200
1723230,Hamburg U-Bahn,http://en.wikipedia.org/w/index.php?diff=299680921,299680921,1246450816,141.17.83.200
574076,S.L. Benfica,http://en.wikipedia.org/w/index.php?diff=299673943,299673943,1246446680,193.17.243.101
574076,S.L. Benfica,http://en.wikipedia.org/w/index.php?diff=299673874,299673874,1246446641,193.17.243.101
1723230,Hamburg U-Bahn,http://en.wikipedia.org/w/index.php?diff=299673347,299673347,1246446315,141.17.83.200
3831852,Charles Friedek,http://en.wikipedia.org/w/index.php?diff=299660549,299660549,1246438418,77.87.224.100
1429917,Anti-Polish sentiment,http://en.wikipedia.org/w/index.php?diff=299332943,299332943,1246292081,77.87.228.68
13401881,Hermes Phettberg,http://en.wikipedia.org/w/index.php?diff=298320726,298320726,1245838344,77.87.224.99
14831,Public international law,http://en.wikipedia.org/w/index.php?diff=297546333,297546333,1245505725,137.193.146.62
1599279,Octavarium (album),http://en.wikipedia.org/w/index.php?diff=297186371,297186371,1245342828,193.17.232.2
12235089,Small-angle X-ray scattering,http://en.wikipedia.org/w/index.php?diff=294562430,294562430,1244203847,193.175.216.64
827689,Cần Thơ,http://en.wikipedia.org/w/index.php?diff=294343374,294343374,1244105110,192.108.34.3
11048088,Lo Manthang,http://en.wikipedia.org/w/index.php?diff=294320534,294320534,1244091369,77.87.228.68
63679,Van,http://en.wikipedia.org/w/index.php?diff=293917123,293917123,1243938932,141.17.83.200
601485,University of Alaska Fairbanks,http://en.wikipedia.org/w/index.php?diff=293147179,293147179,1243623612,77.87.224.97
15898488,Tempo (car),http://en.wikipedia.org/w/index.php?diff=293103698,293103698,1243608269,141.17.83.200
22284,Opel,http://en.wikipedia.org/w/index.php?diff=293102786,293102786,1243607970,141.17.83.200
22284,Opel,http://en.wikipedia.org/w/index.php?diff=293098273,293098273,1243606326,141.17.83.200
11895146,East Midlands Trains,http://en.wikipedia.org/w/index.php?diff=293081595,293081595,1243599198,80.245.147.81
6272587,"Thomas A. Shannon, Jr.",http://en.wikipedia.org/w/index.php?diff=292511446,292511446,1243368158,77.87.228.68
4087696,Bureau of Western Hemisphere Affairs,http://en.wikipedia.org/w/index.php?diff=292511021,292511021,1243368025,77.87.228.68
4088107,Assistant Secretary of State for Western Hemisphere Affairs,http://en.wikipedia.org/w/index.php?diff=292510809,292510809,1243367959,77.87.228.68
600,Andorra,http://en.wikipedia.org/w/index.php?diff=292414365,292414365,1243334986,77.87.224.97
600,Andorra,http://en.wikipedia.org/w/index.php?diff=292413986,292413986,1243334767,77.87.224.97
600,Andorra,http://en.wikipedia.org/w/index.php?diff=292413807,292413807,1243334654,77.87.224.97
19891854,Nister (river),http://en.wikipedia.org/w/index.php?diff=291157846,291157846,1242819249,192.124.251.129
63679,Van,http://en.wikipedia.org/w/index.php?diff=289865928,289865928,1242303257,141.17.83.200
15898488,Tempo (car),http://en.wikipedia.org/w/index.php?diff=289865668,289865668,1242303135,141.17.83.200
2805336,Lloyd (car),http://en.wikipedia.org/w/index.php?diff=289860328,289860328,1242300535,141.17.83.200
2336339,Goggomobil,http://en.wikipedia.org/w/index.php?diff=289856694,289856694,1242298959,141.17.83.200
69058,List of countries by population,http://en.wikipedia.org/w/index.php?diff=289850157,289850157,1242295676,77.87.224.97
63679,Van,http://en.wikipedia.org/w/index.php?diff=289646831,289646831,1242211118,141.17.83.200
17548447,Sternschanze station,http://en.wikipedia.org/w/index.php?diff=288683740,288683740,1241794225,141.17.83.200
17560346,Berliner Tor station,http://en.wikipedia.org/w/index.php?diff=288678972,288678972,1241792633,141.17.83.200
17560346,Berliner Tor station,http://en.wikipedia.org/w/index.php?diff=288289975,288289975,1241626081,141.17.83.200
18745636,Messberg (Hamburg U-Bahn station),http://en.wikipedia.org/w/index.php?diff=288247865,288247865,1241608976,141.17.83.200
17611602,Barmbek station,http://en.wikipedia.org/w/index.php?diff=288246178,288246178,1241608046,141.17.83.200
1267427,Hamburg S-Bahn,http://en.wikipedia.org/w/index.php?diff=288245555,288245555,1241607730,141.17.83.200
8793995,Emre Altuğ,http://en.wikipedia.org/w/index.php?diff=287998906,287998906,1241502123,77.87.224.97
1696378,1. FC Saarbrücken,http://en.wikipedia.org/w/index.php?diff=286441103,286441103,1240840912,77.87.228.68
1696378,1. FC Saarbrücken,http://en.wikipedia.org/w/index.php?diff=286440943,286440943,1240840857,77.87.228.68
1696378,1. FC Saarbrücken,http://en.wikipedia.org/w/index.php?diff=286440683,286440683,1240840778,77.87.228.68
882202,BMW 7 Series (E38),http://en.wikipedia.org/w/index.php?diff=285644771,285644771,1240491731,137.193.215.197
882202,BMW 7 Series (E38),http://en.wikipedia.org/w/index.php?diff=285644658,285644658,1240491674,137.193.215.197
1285530,BMW M67,http://en.wikipedia.org/w/index.php?diff=285644241,285644241,1240491480,137.193.215.197
77032,Kabir,http://en.wikipedia.org/w/index.php?diff=282627555,282627555,1239223564,192.108.34.3
648724,Donald Tusk,http://en.wikipedia.org/w/index.php?diff=282580306,282580306,1239208336,139.11.6.209
648724,Donald Tusk,http://en.wikipedia.org/w/index.php?diff=282578386,282578386,1239207716,139.11.6.209
648724,Donald Tusk,http://en.wikipedia.org/w/index.php?diff=282575648,282575648,1239206771,139.11.6.209
648724,Donald Tusk,http://en.wikipedia.org/w/index.php?diff=282574605,282574605,1239206419,139.11.6.209
3116063,German minority in Poland,http://en.wikipedia.org/w/index.php?diff=282574421,282574421,1239206354,139.11.6.209
251028,Battle of the Yalu River (1894),http://en.wikipedia.org/w/index.php?diff=282356227,282356227,1239117577,139.11.6.205
4256518,User:Jimbo Wales/In many languages...,http://en.wikipedia.org/w/index.php?diff=281498527,281498527,1238766243,77.87.224.97
1612553,Taxation in Germany,http://en.wikipedia.org/w/index.php?diff=281283015,281283015,1238677156,80.245.147.81
1826396,Federal Police (Germany),http://en.wikipedia.org/w/index.php?diff=281081155,281081155,1238595985,77.87.228.65
1826396,Federal Police (Germany),http://en.wikipedia.org/w/index.php?diff=281080955,281080955,1238595910,77.87.228.65
1612553,Taxation in Germany,http://en.wikipedia.org/w/index.php?diff=281056028,281056028,1238583837,80.245.147.81
1612553,Taxation in Germany,http://en.wikipedia.org/w/index.php?diff=281055975,281055975,1238583808,80.245.147.81
17560658,Jungfernstieg station,http://en.wikipedia.org/w/index.php?diff=281045633,281045633,1238577175,141.17.83.200
20238623,List of software products,http://en.wikipedia.org/w/index.php?diff=281037776,281037776,1238572121,77.87.224.100
20238623,List of software products,http://en.wikipedia.org/w/index.php?diff=281037587,281037587,1238571999,77.87.224.100
179592,Schengen Agreement,http://en.wikipedia.org/w/index.php?diff=280841679,280841679,1238498452,77.87.224.100
9317,European Union,http://en.wikipedia.org/w/index.php?diff=280841116,280841116,1238498094,77.87.224.100
179592,Schengen Agreement,http://en.wikipedia.org/w/index.php?diff=280840315,280840315,1238497610,77.87.224.100
16565139,Schengen Area,http://en.wikipedia.org/w/index.php?diff=280839995,280839995,1238497437,77.87.224.100
15098123,Josef Winkler,http://en.wikipedia.org/w/index.php?diff=280683007,280683007,1238433712,193.17.243.2
15098123,Josef Winkler,http://en.wikipedia.org/w/index.php?diff=280682294,280682294,1238433507,193.17.243.2
15098123,Josef Winkler,http://en.wikipedia.org/w/index.php?diff=280681976,280681976,1238433406,193.17.243.2
15098123,Josef Winkler,http://en.wikipedia.org/w/index.php?diff=280679354,280679354,1238432585,193.17.243.2
15098123,Josef Winkler,http://en.wikipedia.org/w/index.php?diff=280679053,280679053,1238432492,193.17.243.2
15098123,Josef Winkler,http://en.wikipedia.org/w/index.php?diff=280678366,280678366,1238432274,193.17.243.2
15098123,Josef Winkler,http://en.wikipedia.org/w/index.php?diff=280677900,280677900,1238432139,193.17.243.2
17611602,Barmbek station,http://en.wikipedia.org/w/index.php?diff=280043401,280043401,1238174871,141.17.83.200
17814647,Lohmühlenstrasse (Hamburg U-Bahn station),http://en.wikipedia.org/w/index.php?diff=280035121,280035121,1238172036,141.17.83.200
18745636,Messberg (Hamburg U-Bahn station),http://en.wikipedia.org/w/index.php?diff=280033573,280033573,1238171508,141.17.83.200
17879913,Richtweg (Hamburg U-Bahn station),http://en.wikipedia.org/w/index.php?diff=280031620,280031620,1238170804,141.17.83.200
17561259,Norderstedt Mitte (Hamburg U-Bahn station),http://en.wikipedia.org/w/index.php?diff=280023114,280023114,1238167934,141.17.83.200
17825571,AKN Eisenbahn,http://en.wikipedia.org/w/index.php?diff=280013842,280013842,1238164564,141.17.83.200
17560658,Jungfernstieg station,http://en.wikipedia.org/w/index.php?diff=280011038,280011038,1238163451,141.17.83.200
2146399,Tatort,http://en.wikipedia.org/w/index.php?diff=279994265,279994265,1238155918,141.17.83.200
1612553,Taxation in Germany,http://en.wikipedia.org/w/index.php?diff=279973865,279973865,1238144420,80.245.147.81
1612553,Taxation in Germany,http://en.wikipedia.org/w/index.php?diff=279965410,279965410,1238139277,80.245.147.81
932297,The Road to El Dorado,http://en.wikipedia.org/w/index.php?diff=279861013,279861013,1238097482,137.193.139.90
17560658,Jungfernstieg station,http://en.wikipedia.org/w/index.php?diff=279785838,279785838,1238070307,141.17.83.200
22121775,Il Puttino,http://en.wikipedia.org/w/index.php?diff=279606986,279606986,1237997771,192.124.251.129
1723230,Hamburg U-Bahn,http://en.wikipedia.org/w/index.php?diff=279602401,279602401,1237996313,141.17.83.200
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279549909,279549909,1237974181,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279549800,279549800,1237974122,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279549489,279549489,1237973968,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279549402,279549402,1237973928,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279352629,279352629,1237899571,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279352500,279352500,1237899517,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279331307,279331307,1237887312,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279331164,279331164,1237887213,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279331095,279331095,1237887164,192.124.251.129
3219196,Alessandro Salvio,http://en.wikipedia.org/w/index.php?diff=279329820,279329820,1237886308,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279328163,279328163,1237885106,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279328128,279328128,1237885066,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279327526,279327526,1237884579,192.124.251.129
52483,Electronic mailing list,http://en.wikipedia.org/w/index.php?diff=279216586,279216586,1237838376,137.193.139.90
712636,Talk:List of content management systems,http://en.wikipedia.org/w/index.php?diff=279216138,279216138,1237838222,137.193.139.90
10556916,Talk:Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279157358,279157358,1237819786,192.124.251.129
10556916,Talk:Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279157294,279157294,1237819762,192.124.251.129
7724703,Giulio Cesare Polerio,http://en.wikipedia.org/w/index.php?diff=279156819,279156819,1237819611,192.124.251.129
7298737,Giovanni Leonardo Di Bona,http://en.wikipedia.org/w/index.php?diff=279155720,279155720,1237819244,192.124.251.129
7298737,Giovanni Leonardo Di Bona,http://en.wikipedia.org/w/index.php?diff=279155536,279155536,1237819174,192.124.251.129
